"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
947,05/29/24 12:22:36 AM,5.49,85.93,,,,
948,05/29/24 01:22:36 AM,5.63,85.86,,,,
949,05/29/24 02:22:36 AM,5.40,85.82,,,,
950,05/29/24 03:22:36 AM,5.41,85.78,,,,
951,05/29/24 04:22:36 AM,5.28,85.78,,,,
952,05/29/24 05:22:36 AM,5.26,85.75,,,,
953,05/29/24 06:22:36 AM,4.96,85.75,,,,
954,05/29/24 07:22:36 AM,5.03,85.75,,,,
955,05/29/24 08:22:36 AM,6.81,85.75,,,,
956,05/29/24 09:22:36 AM,8.40,85.78,,,,
957,05/29/24 10:22:36 AM,9.77,85.86,,,,
958,05/29/24 11:22:36 AM,11.69,85.96,,,,
959,05/29/24 12:22:36 PM,14.63,86.07,,,,
960,05/29/24 01:22:36 PM,17.36,86.22,,,,
961,05/29/24 02:22:36 PM,15.02,86.36,,,,
962,05/29/24 03:22:36 PM,13.65,86.40,,,,
963,05/29/24 04:22:36 PM,13.35,86.50,,,,
964,05/29/24 05:22:36 PM,15.31,86.58,,,,
965,05/29/24 06:22:36 PM,13.32,86.58,,,,
966,05/29/24 07:22:36 PM,9.25,86.65,,,,
967,05/29/24 08:22:36 PM,6.06,86.76,,,,
968,05/29/24 09:22:36 PM,5.60,86.61,,,,
969,05/29/24 10:22:36 PM,5.54,86.43,,,,
970,05/29/24 11:22:36 PM,4.91,86.36,,,,
971,05/30/24 12:22:36 AM,5.34,86.29,,,,
972,05/30/24 01:22:36 AM,5.21,86.18,,,,
973,05/30/24 02:22:36 AM,5.21,86.11,,,,
974,05/30/24 03:22:36 AM,5.36,86.07,,,,
975,05/30/24 04:22:36 AM,5.13,86.04,,,,
976,05/30/24 05:22:36 AM,5.03,86.00,,,,
977,05/30/24 06:22:36 AM,4.92,86.00,,,,
978,05/30/24 07:22:36 AM,5.20,85.96,,,,
979,05/30/24 08:22:36 AM,6.19,85.96,,,,
980,05/30/24 09:22:36 AM,7.66,86.00,,,,
981,05/30/24 10:22:36 AM,9.68,86.07,,,,
982,05/30/24 11:22:36 AM,10.72,86.14,,,,
983,05/30/24 12:22:36 PM,12.48,86.22,,,,
984,05/30/24 01:22:36 PM,13.00,86.22,,,,
985,05/30/24 02:22:36 PM,14.34,86.29,,,,
986,05/30/24 03:22:36 PM,10.83,86.11,,,,
987,05/30/24 04:22:36 PM,10.83,86.22,,,,
988,05/30/24 05:22:36 PM,9.82,86.40,,,,
989,05/30/24 06:22:36 PM,10.89,86.54,,,,
990,05/30/24 07:22:36 PM,7.20,86.43,,,,
991,05/30/24 08:22:36 PM,4.56,86.32,,,,
992,05/30/24 09:22:36 PM,4.42,86.22,,,,
993,05/30/24 10:22:36 PM,4.14,86.14,,,,
994,05/30/24 11:22:36 PM,4.78,86.07,,,,
995,05/31/24 12:22:36 AM,4.96,86.07,,,,
996,05/31/24 01:22:36 AM,4.91,86.00,,,,
997,05/31/24 02:22:36 AM,5.11,85.96,,,,
998,05/31/24 03:22:36 AM,5.26,85.93,,,,
999,05/31/24 04:22:36 AM,5.45,85.86,,,,
1000,05/31/24 05:22:36 AM,5.39,85.82,,,,
1001,05/31/24 06:22:36 AM,5.52,85.78,,,,
1002,05/31/24 07:22:36 AM,5.64,85.71,,,,
1003,05/31/24 08:22:36 AM,6.37,85.71,,,,
1004,05/31/24 09:22:36 AM,7.36,85.75,,,,
1005,05/31/24 10:22:36 AM,8.08,85.75,,,,
1006,05/31/24 11:22:36 AM,8.67,85.78,,,,
1007,05/31/24 12:22:36 PM,9.63,85.93,,,,
1008,05/31/24 01:22:36 PM,10.45,86.07,,,,
1009,05/31/24 02:22:36 PM,10.37,86.11,,,,
1010,05/31/24 03:22:36 PM,10.17,86.11,,,,
1011,05/31/24 04:22:36 PM,9.88,86.00,,,,
1012,05/31/24 05:22:36 PM,10.57,85.96,,,,
1013,05/31/24 06:22:36 PM,9.53,85.86,,,,
1014,05/31/24 07:22:36 PM,7.10,85.75,,,,
1015,05/31/24 08:22:36 PM,6.27,85.68,,,,
1016,05/31/24 09:22:36 PM,6.06,85.75,,,,
1017,05/31/24 10:22:36 PM,6.17,85.78,,,,
1018,05/31/24 11:22:36 PM,6.11,85.64,,,,
1019,06/01/24 12:22:36 AM,5.87,85.68,,,,
1020,06/01/24 01:22:36 AM,5.97,85.75,,,,
1021,06/01/24 02:22:36 AM,6.27,85.60,,,,
1022,06/01/24 03:22:36 AM,6.44,85.50,,,,
1023,06/01/24 04:22:36 AM,6.61,85.53,,,,
1024,06/01/24 05:22:36 AM,6.38,85.50,,,,
1025,06/01/24 06:22:36 AM,6.55,85.46,,,,
1026,06/01/24 07:22:36 AM,6.14,85.46,,,,
1027,06/01/24 08:22:36 AM,6.91,85.46,,,,
1028,06/01/24 09:22:36 AM,7.36,85.50,,,,
1029,06/01/24 10:22:36 AM,8.05,85.53,,,,
1030,06/01/24 11:22:36 AM,9.32,85.64,,,,
1031,06/01/24 12:22:36 PM,10.46,85.71,,,,
1032,06/01/24 01:22:36 PM,12.07,85.75,,,,
1033,06/01/24 02:22:36 PM,11.94,85.75,,,,
1034,06/01/24 03:22:36 PM,9.43,85.86,,,,
1035,06/01/24 04:22:36 PM,9.25,85.86,,,,
1036,06/01/24 05:22:36 PM,10.54,85.89,,,,
1037,06/01/24 06:22:36 PM,10.07,85.82,,,,
1038,06/01/24 07:22:36 PM,7.33,85.75,,,,
1039,06/01/24 08:22:36 PM,5.18,85.60,,,,
1040,06/01/24 09:22:36 PM,5.29,85.57,,,,
1041,06/01/24 10:22:36 PM,5.41,85.64,,,,
1042,06/01/24 11:22:36 PM,5.37,85.78,,,,
1043,06/02/24 12:22:36 AM,5.79,85.75,,,,
1044,06/02/24 01:22:36 AM,4.95,85.71,,,,
1045,06/02/24 02:22:36 AM,6.45,85.68,,,,
1046,06/02/24 03:22:36 AM,6.43,85.68,,,,
1047,06/02/24 04:22:36 AM,6.62,85.68,,,,
1048,06/02/24 05:22:36 AM,6.77,85.60,,,,
1049,06/02/24 06:22:36 AM,6.91,85.57,,,,
1050,06/02/24 07:22:36 AM,6.95,85.53,,,,
1051,06/02/24 08:22:36 AM,7.25,85.53,,,,
1052,06/02/24 09:22:36 AM,7.81,85.60,,,,
1053,06/02/24 10:22:36 AM,8.18,85.68,,,,
1054,06/02/24 11:22:36 AM,8.34,85.75,,,,
1055,06/02/24 12:22:36 PM,8.49,85.86,,,,
1056,06/02/24 01:22:36 PM,8.61,85.96,,,,
1057,06/02/24 02:22:36 PM,8.46,86.14,,,,
1058,06/02/24 03:22:36 PM,8.46,86.14,,,,
1059,06/02/24 04:22:36 PM,8.68,86.22,,,,
1060,06/02/24 05:22:36 PM,8.62,86.22,,,,
1061,06/02/24 06:22:36 PM,8.36,86.04,,,,
1062,06/02/24 07:22:36 PM,8.03,85.89,,,,
1063,06/02/24 08:22:36 PM,6.92,85.82,,,,
1064,06/02/24 09:22:36 PM,6.69,85.82,,,,
1065,06/02/24 10:22:36 PM,6.86,85.75,,,,
1066,06/02/24 11:22:36 PM,6.78,85.78,,,,
1067,06/03/24 12:22:36 AM,6.86,85.89,,,,
1068,06/03/24 01:22:36 AM,6.91,85.86,,,,
1069,06/03/24 02:22:36 AM,6.86,85.89,,,,
1070,06/03/24 03:22:36 AM,6.85,85.89,,,,
1071,06/03/24 04:22:36 AM,6.62,85.86,,,,
1072,06/03/24 05:22:36 AM,6.88,85.75,,,,
1073,06/03/24 06:22:36 AM,6.77,85.75,,,,
1074,06/03/24 07:22:36 AM,6.53,85.71,,,,
1075,06/03/24 08:22:36 AM,6.88,85.68,,,,
1076,06/03/24 09:22:36 AM,7.36,85.71,,,,
1077,06/03/24 10:22:36 AM,7.33,85.78,,,,
1078,06/03/24 11:22:36 AM,7.98,85.89,,,,
1079,06/03/24 12:22:36 PM,8.35,86.00,,,,
1080,06/03/24 01:22:36 PM,8.71,86.11,,,,
1081,06/03/24 02:22:36 PM,9.18,86.29,,,,
1082,06/03/24 03:22:36 PM,9.26,86.40,,,,
1083,06/03/24 04:22:36 PM,9.18,86.18,,,,
1084,06/03/24 05:22:36 PM,9.15,86.07,,,,
1085,06/03/24 06:22:36 PM,9.08,86.36,,,,
1086,06/03/24 07:22:36 PM,8.26,86.40,,,,
1087,06/03/24 08:22:36 PM,6.96,86.29,,,,
1088,06/03/24 09:22:36 PM,6.68,86.22,,,,
1089,06/03/24 10:22:36 PM,6.70,86.11,,,,
1090,06/03/24 11:22:36 PM,6.75,86.04,,,,
1091,06/04/24 12:22:36 AM,6.65,86.04,,,,
1092,06/04/24 01:22:36 AM,6.82,86.00,,,,
1093,06/04/24 02:22:36 AM,6.85,86.04,,,,
1094,06/04/24 03:22:36 AM,6.74,86.04,,,,
1095,06/04/24 04:22:36 AM,6.83,85.96,,,,
1096,06/04/24 05:22:36 AM,6.69,85.93,,,,
1097,06/04/24 06:22:36 AM,6.33,85.93,,,,
1098,06/04/24 07:22:36 AM,6.26,85.89,,,,
1099,06/04/24 08:22:36 AM,6.87,85.89,,,,
1100,06/04/24 09:22:36 AM,7.42,85.86,,,,
1101,06/04/24 10:22:36 AM,7.98,85.89,,,,
1102,06/04/24 11:22:36 AM,8.20,86.00,,,,
1103,06/04/24 12:22:36 PM,9.25,86.11,,,,
1104,06/04/24 01:22:36 PM,9.71,86.25,,,,
1105,06/04/24 02:22:36 PM,10.03,86.40,,,,
1106,06/04/24 03:22:36 PM,10.06,86.43,,,,
1107,06/04/24 04:22:36 PM,9.50,86.25,,,,
1108,06/04/24 05:22:36 PM,10.47,86.40,,,,
1109,06/04/24 06:22:36 PM,10.21,86.43,,,,
1110,06/04/24 07:22:36 PM,8.38,86.43,,,,
1111,06/04/24 08:22:36 PM,6.87,86.36,,,,
1112,06/04/24 09:22:36 PM,6.61,86.22,,,,
1113,06/04/24 10:22:36 PM,6.21,86.07,,,,
1114,06/04/24 11:22:36 PM,6.49,86.04,,,,
1115,06/05/24 12:22:36 AM,6.58,86.00,,,,
1116,06/05/24 01:22:36 AM,6.53,86.04,,,,
1117,06/05/24 02:22:36 AM,4.10,86.18,,,,
1118,06/05/24 03:22:36 AM,6.49,86.25,,,,
1119,06/05/24 04:22:36 AM,5.86,86.22,,,,
1120,06/05/24 05:22:36 AM,6.46,86.11,,,,
1121,06/05/24 06:22:36 AM,6.48,86.04,,,,
1122,06/05/24 07:22:36 AM,6.30,86.07,,,,
1123,06/05/24 08:22:36 AM,6.82,86.04,,,,
1124,06/05/24 09:22:36 AM,7.48,86.04,,,,
1125,06/05/24 10:22:36 AM,8.07,86.14,,,,
1126,06/05/24 11:22:36 AM,7.84,86.22,,,,
1127,06/05/24 12:22:36 PM,9.02,86.25,,,,
1128,06/05/24 01:22:36 PM,9.32,86.25,,,,
1129,06/05/24 02:22:36 PM,10.60,86.36,,,,
1130,06/05/24 03:22:36 PM,10.11,86.50,,,,
1131,06/05/24 04:22:36 PM,9.98,86.54,,,,
1132,06/05/24 05:22:36 PM,9.98,86.58,,,,
1133,06/05/24 06:22:36 PM,9.96,86.58,,,,
1134,06/05/24 07:22:36 PM,7.93,87.04,,,,
1135,06/05/24 08:22:36 PM,6.27,86.83,,,,
1136,06/05/24 09:22:36 PM,6.57,86.68,,,,
1137,06/05/24 10:22:36 PM,6.66,86.72,,,,
1138,06/05/24 11:22:36 PM,6.56,86.72,,,,
1139,06/06/24 12:22:36 AM,6.67,86.72,,,,
1140,06/06/24 01:22:36 AM,6.87,86.72,,,,
1141,06/06/24 02:22:36 AM,6.79,86.68,,,,
1142,06/06/24 03:22:36 AM,6.71,86.65,,,,
1143,06/06/24 04:22:36 AM,6.56,86.61,,,,
1144,06/06/24 05:22:36 AM,6.55,86.54,,,,
1145,06/06/24 06:22:36 AM,6.33,86.40,,,,
1146,06/06/24 07:22:36 AM,4.49,86.32,,,,
1147,06/06/24 08:22:36 AM,6.79,86.29,,,,
1148,06/06/24 09:22:36 AM,7.71,86.32,,,,
1149,06/06/24 10:22:36 AM,8.27,86.40,,,,
1150,06/06/24 11:22:36 AM,9.71,86.50,,,,
1151,06/06/24 12:22:36 PM,9.80,86.58,,,,
1152,06/06/24 01:22:36 PM,10.48,86.90,,,,
1153,06/06/24 02:22:36 PM,9.88,87.08,,,,
1154,06/06/24 03:22:36 PM,9.82,86.79,,,,
1155,06/06/24 04:22:36 PM,9.80,86.68,,,,
1156,06/06/24 05:22:36 PM,8.18,86.54,,,,
1157,06/06/24 06:22:36 PM,7.91,86.47,,,,
1158,06/06/24 07:22:36 PM,7.77,86.83,,,,
1159,06/06/24 08:22:36 PM,6.86,86.61,,,,
1160,06/06/24 09:22:36 PM,6.65,86.61,,,,
1161,06/06/24 10:22:36 PM,6.71,86.54,,,,
1162,06/06/24 11:22:36 PM,6.66,86.47,,,,
1163,06/07/24 12:22:36 AM,6.60,86.47,,,,
1164,06/07/24 01:22:36 AM,3.88,86.43,,,,
1165,06/07/24 02:22:36 AM,5.32,86.43,,,,
1166,06/07/24 03:22:36 AM,5.54,86.40,,,,
1167,06/07/24 04:22:36 AM,5.51,86.36,,,,
1168,06/07/24 05:22:36 AM,5.23,86.32,,,,
1169,06/07/24 06:22:36 AM,5.12,86.29,,,,
1170,06/07/24 07:22:36 AM,6.08,86.22,,,,
1171,06/07/24 08:22:36 AM,6.33,86.14,,,,
1172,06/07/24 09:22:36 AM,6.68,86.07,,,,
1173,06/07/24 10:22:36 AM,7.65,86.07,,,,
1174,06/07/24 11:22:36 AM,8.68,86.18,,,,
1175,06/07/24 12:22:36 PM,9.29,86.22,,,,
1176,06/07/24 01:22:36 PM,9.00,86.29,,,,
1177,06/07/24 02:22:36 PM,8.91,86.25,,,,
1178,06/07/24 03:22:36 PM,9.69,86.40,,,,
1179,06/07/24 04:22:36 PM,9.62,86.50,,,,
1180,06/07/24 05:22:36 PM,10.13,86.50,,,,
1181,06/07/24 06:22:36 PM,7.99,86.36,,,,
1182,06/07/24 07:22:36 PM,7.01,86.61,,,,
1183,06/07/24 08:22:36 PM,6.53,86.43,,,,
1184,06/07/24 09:22:36 PM,6.48,86.32,,,,
1185,06/07/24 10:22:36 PM,5.76,86.22,,,,
1186,06/07/24 11:22:36 PM,6.34,86.11,,,,
1187,06/08/24 12:22:36 AM,6.26,86.04,,,,
1188,06/08/24 01:22:36 AM,6.27,85.93,,,,
1189,06/08/24 02:22:36 AM,6.37,85.93,,,,
1190,06/08/24 03:22:36 AM,6.47,85.93,,,,
1191,06/08/24 04:22:36 AM,6.15,85.86,,,,
1192,06/08/24 05:22:36 AM,6.39,85.89,,,,
1193,06/08/24 06:22:36 AM,6.65,85.96,,,,
1194,06/08/24 07:22:36 AM,6.38,85.86,,,,
1195,06/08/24 08:22:36 AM,7.21,85.71,,,,
1196,06/08/24 09:22:36 AM,8.27,85.71,,,,
1197,06/08/24 10:22:36 AM,8.80,85.89,,,,
1198,06/08/24 11:22:36 AM,9.89,86.04,,,,
1199,06/08/24 12:22:36 PM,9.83,86.14,,,,
1200,06/08/24 01:22:36 PM,10.11,86.18,,,,
1201,06/08/24 02:22:36 PM,11.09,86.29,,,,
1202,06/08/24 03:22:36 PM,10.77,86.43,,,,
1203,06/08/24 04:22:36 PM,10.22,86.50,,,,
1204,06/08/24 05:22:36 PM,10.95,86.50,,,,
1205,06/08/24 06:22:36 PM,9.45,86.47,,,,
1206,06/08/24 07:22:36 PM,7.86,86.43,,,,
1207,06/08/24 08:22:36 PM,6.71,86.40,,,,
1208,06/08/24 09:22:36 PM,6.34,86.36,,,,
1209,06/08/24 10:22:36 PM,6.58,86.36,,,,
1210,06/08/24 11:22:36 PM,6.67,86.29,,,,
1211,06/09/24 12:22:36 AM,6.54,86.25,,,,
1212,06/09/24 01:22:36 AM,6.68,86.07,,,,
1213,06/09/24 02:22:36 AM,6.45,86.04,,,,
1214,06/09/24 03:22:36 AM,6.51,85.89,,,,
1215,06/09/24 04:22:36 AM,5.65,85.68,,,,
1216,06/09/24 05:22:36 AM,5.11,85.39,,,,
1217,06/09/24 06:22:36 AM,4.81,85.60,,,,
1218,06/09/24 07:22:36 AM,4.71,85.50,,,,
1219,06/09/24 08:22:36 AM,5.08,85.17,,,,
1220,06/09/24 09:22:36 AM,6.53,85.21,,,,
1221,06/09/24 10:22:36 AM,7.25,85.32,,,,
1222,06/09/24 11:22:36 AM,7.86,85.50,,,,
1223,06/09/24 12:22:36 PM,9.78,85.78,,,,
1224,06/09/24 01:22:36 PM,10.00,85.86,,,,
1225,06/09/24 02:22:36 PM,9.10,85.89,,,,
1226,06/09/24 03:22:36 PM,10.99,86.00,,,,
1227,06/09/24 04:22:36 PM,11.88,85.86,,,,
1228,06/09/24 05:22:36 PM,11.05,85.93,,,,
1229,06/09/24 06:22:36 PM,10.81,86.04,,,,
1230,06/09/24 07:22:36 PM,9.12,85.96,,,,
1231,06/09/24 08:22:36 PM,6.98,86.00,,,,
1232,06/09/24 09:22:36 PM,6.64,86.04,,,,
1233,06/09/24 10:22:36 PM,6.36,85.96,,,,
1234,06/09/24 11:22:36 PM,6.64,85.93,,,,
1235,06/10/24 12:22:36 AM,6.44,85.96,,,,
1236,06/10/24 01:22:36 AM,6.51,86.00,,,,
1237,06/10/24 02:22:36 AM,6.59,86.00,,,,
1238,06/10/24 03:22:36 AM,6.62,85.93,,,,
1239,06/10/24 04:22:36 AM,6.75,85.89,,,,
1240,06/10/24 05:22:36 AM,6.58,85.89,,,,
1241,06/10/24 06:22:36 AM,6.45,85.89,,,,
1242,06/10/24 07:22:36 AM,6.24,85.60,,,,
1243,06/10/24 08:22:36 AM,6.87,85.53,,,,
1244,06/10/24 09:22:36 AM,7.78,85.50,,,,
1245,06/10/24 10:22:36 AM,7.97,85.57,,,,
1246,06/10/24 11:22:36 AM,9.10,85.64,,,,
1247,06/10/24 12:22:36 PM,10.15,85.68,,,,
1248,06/10/24 01:22:36 PM,10.37,85.86,,,,
1249,06/10/24 02:22:36 PM,10.48,85.96,,,,
1250,06/10/24 03:22:36 PM,10.82,86.04,,,,
1251,06/10/24 04:22:36 PM,10.53,86.07,,,,
1252,06/10/24 05:22:36 PM,11.17,86.18,,,,
1253,06/10/24 06:22:36 PM,10.67,86.18,,,,
1254,06/10/24 07:22:36 PM,8.21,86.11,,,,
1255,06/10/24 08:22:36 PM,6.58,85.96,,,,
1256,06/10/24 09:22:36 PM,5.94,85.82,,,,
1257,06/10/24 10:22:36 PM,5.65,86.00,,,,
1258,06/10/24 11:22:36 PM,6.48,86.83,,,,
1259,06/11/24 12:22:36 AM,6.70,87.22,,,,
1260,06/11/24 01:22:36 AM,6.59,87.04,,,,
1261,06/11/24 02:22:36 AM,3.85,86.94,,,,
1262,06/11/24 03:22:36 AM,2.83,86.86,,,,
1263,06/11/24 04:22:36 AM,5.86,86.72,,,,
1264,06/11/24 05:22:36 AM,5.59,86.58,,,,
1265,06/11/24 06:22:36 AM,5.81,86.22,,,,
1266,06/11/24 07:22:36 AM,6.24,86.47,,,,
1267,06/11/24 08:22:36 AM,6.74,86.40,,,,
1268,06/11/24 09:22:36 AM,7.62,86.14,,,,
1269,06/11/24 10:22:36 AM,7.96,86.32,,,,
1270,06/11/24 11:22:36 AM,8.69,86.43,,,,
1271,06/11/24 12:22:36 PM,9.46,86.40,,,,
1272,06/11/24 01:22:36 PM,9.90,86.40,,,,
1273,06/11/24 02:22:36 PM,10.15,86.50,,,,
1274,06/11/24 03:22:36 PM,10.59,86.54,,,,
1275,06/11/24 04:22:36 PM,10.10,86.40,,,,
1276,06/11/24 05:22:36 PM,10.06,86.43,,,,
1277,06/11/24 06:22:36 PM,9.54,86.36,,,,
1278,06/11/24 07:22:36 PM,7.74,86.25,,,,
1279,06/11/24 08:22:36 PM,6.92,86.72,,,,
1280,06/11/24 09:22:36 PM,6.77,87.01,,,,
1281,06/11/24 10:22:36 PM,6.27,87.22,,,,
1282,06/11/24 11:22:36 PM,6.38,87.55,,,,
1283,06/12/24 12:22:36 AM,6.74,87.94,,,,
1284,06/12/24 01:22:36 AM,6.03,87.91,,,,
1285,06/12/24 02:22:36 AM,6.80,88.41,,,,
1286,06/12/24 03:22:36 AM,6.79,88.20,,,,
1287,06/12/24 04:22:36 AM,5.66,87.55,,,,
1288,06/12/24 05:22:36 AM,5.65,87.30,,,,
1289,06/12/24 06:22:36 AM,5.28,87.37,,,,
1290,06/12/24 07:22:36 AM,5.22,87.22,,,,
1291,06/12/24 08:22:36 AM,5.81,87.26,,,,
1292,06/12/24 09:22:36 AM,7.34,87.55,,,,
1293,06/12/24 10:22:36 AM,9.24,87.55,,,,
1294,06/12/24 11:22:36 AM,7.67,87.48,,,,
1295,06/12/24 12:22:36 PM,11.03,86.97,,,,
1296,06/12/24 01:22:36 PM,13.36,86.90,,,,
1297,06/12/24 02:22:36 PM,13.49,86.83,,,,
1298,06/12/24 03:22:36 PM,12.62,86.86,,,,
1299,06/12/24 04:22:36 PM,13.15,86.86,,,,
1300,06/12/24 05:22:36 PM,13.88,86.86,,,,
1301,06/12/24 06:22:36 PM,11.94,88.27,,,,
1302,06/12/24 07:22:36 PM,8.63,87.55,,,,
1303,06/12/24 08:22:36 PM,6.96,87.91,,,,
1304,06/12/24 09:22:36 PM,6.47,88.16,,,,
1305,06/12/24 10:22:36 PM,6.30,88.38,,,,
1306,06/12/24 11:22:36 PM,6.38,88.30,,,,
1307,06/13/24 12:22:36 AM,6.43,88.27,,,,
1308,06/13/24 01:22:36 AM,6.40,88.34,,,,
1309,06/13/24 02:22:36 AM,5.43,88.12,,,,
1310,06/13/24 03:22:36 AM,6.14,88.02,,,,
1311,06/13/24 04:22:36 AM,6.13,87.40,,,,
1312,06/13/24 05:22:36 AM,6.32,87.12,,,,
1313,06/13/24 06:22:36 AM,5.69,87.04,,,,
1314,06/13/24 07:22:36 AM,4.32,86.79,,,,
1315,06/13/24 08:22:36 AM,5.85,87.22,,,,
1316,06/13/24 09:22:36 AM,5.89,87.37,,,,
1317,06/13/24 10:22:36 AM,6.22,87.84,,,,
1318,06/13/24 11:22:36 AM,7.13,87.84,,,,
1319,06/13/24 12:22:36 PM,10.98,86.72,,,,
1320,06/13/24 01:22:36 PM,12.21,86.68,,,,
1321,06/13/24 02:22:36 PM,15.80,86.32,,,,
1322,06/13/24 03:22:36 PM,12.54,86.07,,,,
1323,06/13/24 04:22:36 PM,11.28,86.36,,,,
1324,06/13/24 05:22:36 PM,11.31,86.94,,,,
1325,06/13/24 06:22:36 PM,10.04,87.12,,,,
1326,06/13/24 07:22:36 PM,8.52,87.12,,,,
1327,06/13/24 08:22:36 PM,6.69,87.22,,,,
1328,06/13/24 09:22:36 PM,6.16,88.05,,,,
1329,06/13/24 10:22:36 PM,5.17,88.12,,,,
1330,06/13/24 11:22:36 PM,4.75,88.05,,,,
1331,06/14/24 12:22:36 AM,4.79,87.91,,,,
1332,06/14/24 01:22:36 AM,4.67,87.94,,,,
1333,06/14/24 02:22:36 AM,5.79,88.05,,,,
1334,06/14/24 03:22:36 AM,5.30,87.30,,,,
1335,06/14/24 04:22:36 AM,5.70,87.04,,,,
1336,06/14/24 05:22:36 AM,5.30,86.90,,,,
1337,06/14/24 06:22:36 AM,4.70,86.61,,,,
1338,06/14/24 07:22:36 AM,4.91,86.61,,,,
1339,06/14/24 08:22:36 AM,6.96,86.65,,,,
1340,06/14/24 09:22:36 AM,8.03,86.61,,,,
1341,06/14/24 10:22:36 AM,10.38,86.43,,,,
1342,06/14/24 11:22:36 AM,14.76,86.50,,,,
1343,06/14/24 12:22:36 PM,14.99,86.50,,,,
1344,06/14/24 01:22:36 PM,18.14,86.61,,,,
1345,06/14/24 02:22:36 PM,17.70,86.18,,,,
1346,06/14/24 03:22:36 PM,13.96,86.04,,,,
1347,06/14/24 04:22:36 PM,16.61,86.04,,,,
1348,06/14/24 05:22:36 PM,15.48,86.11,,,,
1349,06/14/24 06:22:36 PM,12.89,86.07,,,,
1350,06/14/24 07:22:36 PM,8.49,86.04,,,,
1351,06/14/24 08:22:36 PM,6.21,85.96,,,,
1352,06/14/24 09:22:36 PM,5.74,86.04,,,,
1353,06/14/24 10:22:36 PM,4.79,86.36,,,,
1354,06/14/24 11:22:36 PM,4.30,87.37,,,,
1355,06/15/24 12:22:36 AM,4.10,86.86,,,,
1356,06/15/24 01:22:36 AM,5.03,87.62,,,,
1357,06/15/24 02:22:36 AM,4.80,87.76,,,,
1358,06/15/24 03:22:36 AM,4.70,86.65,,,,
1359,06/15/24 04:22:36 AM,5.01,86.54,,,,
1360,06/15/24 05:22:36 AM,4.55,86.68,,,,
1361,06/15/24 06:22:36 AM,4.09,86.79,,,,
1362,06/15/24 07:22:36 AM,3.85,86.94,,,,
1363,06/15/24 08:22:36 AM,5.16,86.22,,,,
1364,06/15/24 09:22:36 AM,6.15,86.47,,,,
1365,06/15/24 10:22:36 AM,6.28,86.83,,,,
1366,06/15/24 11:22:36 AM,7.27,87.08,,,,
1367,06/15/24 12:22:36 PM,7.73,86.94,,,,
1368,06/15/24 01:22:36 PM,7.77,86.47,,,,
1369,06/15/24 02:22:36 PM,9.42,87.04,,,,
1370,06/15/24 03:22:36 PM,13.12,86.58,,,,
1371,06/15/24 04:22:36 PM,13.25,86.14,,,,
1372,06/15/24 05:22:36 PM,13.66,86.40,,,,
1373,06/15/24 06:22:36 PM,13.14,86.68,,,,
1374,06/15/24 07:22:36 PM,8.16,86.76,,,,
1375,06/15/24 08:22:36 PM,6.32,87.22,,,,
1376,06/15/24 09:22:36 PM,6.39,87.40,,,,
1377,06/15/24 10:22:36 PM,6.47,87.37,,,,
1378,06/15/24 11:22:36 PM,4.83,87.37,,,,
1379,06/16/24 12:22:36 AM,5.15,87.30,,,,
1380,06/16/24 01:22:36 AM,6.34,87.22,,,,
1381,06/16/24 02:22:36 AM,6.24,87.22,,,,
1382,06/16/24 03:22:36 AM,6.42,87.19,,,,
1383,06/16/24 04:22:36 AM,4.71,87.22,,,,
1384,06/16/24 05:22:36 AM,4.52,87.19,,,,
1385,06/16/24 06:22:36 AM,4.24,87.19,,,,
1386,06/16/24 07:22:36 AM,5.61,86.94,,,,
1387,06/16/24 08:22:36 AM,6.49,87.08,,,,
1388,06/16/24 09:22:36 AM,7.61,87.12,,,,
1389,06/16/24 10:22:36 AM,8.90,86.97,,,,
1390,06/16/24 11:22:36 AM,9.62,87.04,,,,
1391,06/16/24 12:22:36 PM,11.04,87.12,,,,
1392,06/16/24 01:22:36 PM,12.25,87.15,,,,
1393,06/16/24 02:22:36 PM,12.94,87.37,,,,
1394,06/16/24 03:22:36 PM,12.52,87.22,,,,
1395,06/16/24 04:22:36 PM,12.17,87.19,,,,
1396,06/16/24 05:22:36 PM,10.15,87.01,,,,
1397,06/16/24 06:22:36 PM,8.69,87.22,,,,
1398,06/16/24 07:22:36 PM,6.89,87.55,,,,
1399,06/16/24 08:22:36 PM,5.93,87.55,,,,
1400,06/16/24 09:22:36 PM,5.85,87.51,,,,
1401,06/16/24 10:22:36 PM,6.16,87.37,,,,
1402,06/16/24 11:22:36 PM,6.14,87.33,,,,
1403,06/17/24 12:22:36 AM,6.15,87.37,,,,
1404,06/17/24 01:22:36 AM,6.09,87.37,,,,
1405,06/17/24 02:22:36 AM,5.70,87.37,,,,
1406,06/17/24 03:22:36 AM,4.78,87.30,,,,
1407,06/17/24 04:22:36 AM,6.04,87.30,,,,
1408,06/17/24 05:22:36 AM,6.14,87.26,,,,
