"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Coupler Detached (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
947,05/26/24 09:30:32 PM,5.42,86.07,,,,
948,05/26/24 10:30:32 PM,5.45,86.04,,,,
949,05/26/24 11:30:32 PM,5.37,86.00,,,,
950,05/27/24 12:30:32 AM,5.36,86.00,,,,
951,05/27/24 01:30:32 AM,5.26,85.96,,,,
952,05/27/24 02:30:32 AM,5.05,85.93,,,,
953,05/27/24 03:30:32 AM,5.06,85.86,,,,
954,05/27/24 04:30:32 AM,4.64,85.82,,,,
955,05/27/24 05:30:32 AM,4.27,85.82,,,,
956,05/27/24 06:30:32 AM,4.45,85.82,,,,
957,05/27/24 07:30:32 AM,4.64,85.78,,,,
958,05/27/24 08:30:32 AM,7.41,85.78,,,,
959,05/27/24 09:30:32 AM,10.96,85.82,,,,
960,05/27/24 10:30:32 AM,14.63,85.89,,,,
961,05/27/24 11:30:32 AM,19.49,86.00,,,,
962,05/27/24 12:30:32 PM,22.27,85.93,,,,
963,05/27/24 01:30:32 PM,24.01,86.14,,,,
964,05/27/24 02:30:32 PM,25.36,86.18,,,,
965,05/27/24 03:30:32 PM,24.11,86.32,,,,
966,05/27/24 04:30:32 PM,22.59,86.36,,,,
967,05/27/24 05:30:32 PM,18.47,86.50,,,,
968,05/27/24 06:30:32 PM,13.69,86.68,,,,
969,05/27/24 07:30:32 PM,9.06,86.65,,,,
970,05/27/24 08:30:32 PM,5.91,86.58,,,,
971,05/27/24 09:30:32 PM,5.17,86.07,,,,
972,05/27/24 10:30:32 PM,4.85,86.04,,,,
973,05/27/24 11:30:32 PM,4.94,86.04,,,,
974,05/28/24 12:30:32 AM,4.86,85.96,,,,
975,05/28/24 01:30:32 AM,4.68,85.82,,,,
976,05/28/24 02:30:32 AM,4.60,85.82,,,,
977,05/28/24 03:30:32 AM,4.60,85.82,,,,
978,05/28/24 04:30:32 AM,4.51,85.68,,,,
979,05/28/24 05:30:32 AM,4.57,85.78,,,,
980,05/28/24 06:30:32 AM,4.72,85.96,,,,
981,05/28/24 07:30:32 AM,5.12,85.86,,,,
982,05/28/24 08:30:32 AM,7.48,85.89,,,,
983,05/28/24 09:30:32 AM,10.32,85.64,,,,
984,05/28/24 10:30:32 AM,12.52,85.57,,,,
985,05/28/24 11:30:32 AM,17.54,85.86,,,,
986,05/28/24 12:30:32 PM,20.97,86.14,,,,
987,05/28/24 01:30:32 PM,22.16,86.32,,,,
988,05/28/24 02:30:32 PM,22.91,86.47,,,,
989,05/28/24 03:30:32 PM,23.20,86.50,,,,
990,05/28/24 04:30:32 PM,20.99,86.68,,,,
991,05/28/24 05:30:32 PM,17.16,86.83,,,,
992,05/28/24 06:30:32 PM,13.39,86.94,,,,
993,05/28/24 07:30:32 PM,8.72,86.97,,,,
994,05/28/24 08:30:32 PM,5.95,86.94,,,,
995,05/28/24 09:30:32 PM,5.85,86.65,,,,
996,05/28/24 10:30:32 PM,5.63,86.18,,,,
997,05/28/24 11:30:32 PM,5.75,86.07,,,,
998,05/29/24 12:30:32 AM,5.74,86.00,,,,
999,05/29/24 01:30:32 AM,5.39,85.93,,,,
1000,05/29/24 02:30:32 AM,5.58,85.89,,,,
1001,05/29/24 03:30:32 AM,5.28,85.86,,,,
1002,05/29/24 04:30:32 AM,5.24,85.82,,,,
1003,05/29/24 05:30:32 AM,4.79,85.82,,,,
1004,05/29/24 06:30:32 AM,4.58,85.78,,,,
1005,05/29/24 07:30:32 AM,5.09,85.75,,,,
1006,05/29/24 08:30:32 AM,8.07,85.68,,,,
1007,05/29/24 09:30:32 AM,11.67,85.75,,,,
1008,05/29/24 10:30:32 AM,14.88,85.86,,,,
1009,05/29/24 11:30:32 AM,19.37,85.78,,,,
1010,05/29/24 12:30:32 PM,20.90,86.00,,,,
1011,05/29/24 01:30:32 PM,24.38,86.47,,,,
1012,05/29/24 02:30:32 PM,24.60,86.54,,,,
1013,05/29/24 03:30:32 PM,23.60,86.61,,,,
1014,05/29/24 04:30:32 PM,20.95,86.72,,,,
1015,05/29/24 05:30:32 PM,18.63,87.01,,,,
1016,05/29/24 06:30:32 PM,15.17,86.86,,,,
1017,05/29/24 07:30:32 PM,9.84,87.08,,,,
1018,05/29/24 08:30:32 PM,6.24,87.19,,,,
1019,05/29/24 09:30:32 PM,5.92,87.04,,,,
1020,05/29/24 10:30:32 PM,5.54,86.76,,,,
1021,05/29/24 11:30:32 PM,4.91,86.22,,,,
1022,05/30/24 12:30:32 AM,5.04,86.14,,,,
1023,05/30/24 01:30:32 AM,4.93,86.07,,,,
1024,05/30/24 02:30:32 AM,5.25,86.04,,,,
1025,05/30/24 03:30:32 AM,5.06,86.04,,,,
1026,05/30/24 04:30:32 AM,4.62,86.00,,,,
1027,05/30/24 05:30:32 AM,4.08,85.96,,,,
1028,05/30/24 06:30:32 AM,3.83,85.86,,,,
1029,05/30/24 07:30:32 AM,4.75,85.82,,,,
1030,05/30/24 08:30:32 AM,8.85,85.86,,,,
1031,05/30/24 09:30:32 AM,14.37,85.86,,,,
1032,05/30/24 10:30:32 AM,19.17,85.93,,,,
1033,05/30/24 11:30:32 AM,20.84,86.04,,,,
1034,05/30/24 12:30:32 PM,24.25,86.22,,,,
1035,05/30/24 01:30:32 PM,26.36,86.47,,,,
1036,05/30/24 02:30:32 PM,26.79,86.68,,,,
1037,05/30/24 03:30:32 PM,26.43,86.58,,,,
1038,05/30/24 04:30:32 PM,25.24,86.58,,,,
1039,05/30/24 05:30:32 PM,21.78,86.50,,,,
1040,05/30/24 06:30:32 PM,18.14,86.50,,,,
1041,05/30/24 07:30:32 PM,9.61,86.47,,,,
1042,05/30/24 08:30:32 PM,3.78,86.50,,,,
1043,05/30/24 09:30:32 PM,4.95,86.90,,,,
1044,05/30/24 10:30:32 PM,5.45,86.83,,,,
1045,05/30/24 11:30:32 PM,4.44,86.36,,,,
1046,05/31/24 12:30:32 AM,4.73,86.14,,,,
1047,05/31/24 01:30:32 AM,5.12,86.04,,,,
1048,05/31/24 02:30:32 AM,5.19,86.04,,,,
1049,05/31/24 03:30:32 AM,5.09,85.96,,,,
1050,05/31/24 04:30:32 AM,5.07,85.93,,,,
1051,05/31/24 05:30:32 AM,4.74,85.86,,,,
1052,05/31/24 06:30:32 AM,4.03,85.60,,,,
1053,05/31/24 07:30:32 AM,4.54,85.64,,,,
1054,05/31/24 08:30:32 AM,8.70,85.71,,,,
1055,05/31/24 09:30:32 AM,10.90,86.04,,,,
1056,05/31/24 10:30:32 AM,14.40,86.04,,,,
1057,05/31/24 11:30:32 AM,18.12,86.18,,,,
1058,05/31/24 12:30:32 PM,20.11,86.11,,,,
1059,05/31/24 01:30:32 PM,23.47,86.36,,,,
1060,05/31/24 02:30:32 PM,23.90,86.32,,,,
1061,05/31/24 03:30:32 PM,22.34,86.32,,,,
1062,05/31/24 04:30:32 PM,22.00,86.40,,,,
1063,05/31/24 05:30:32 PM,18.98,86.22,,,,
1064,05/31/24 06:30:32 PM,14.37,86.11,,,,
1065,05/31/24 07:30:32 PM,8.62,86.36,,,,
1066,05/31/24 08:30:32 PM,5.88,86.61,,,,
1067,05/31/24 09:30:32 PM,5.92,86.72,,,,
1068,05/31/24 10:30:32 PM,5.56,86.40,,,,
1069,05/31/24 11:30:32 PM,6.24,86.65,,,,
1070,06/01/24 12:30:32 AM,5.95,86.25,,,,
1071,06/01/24 01:30:32 AM,5.64,85.86,,,,
1072,06/01/24 02:30:32 AM,4.98,85.71,,,,
1073,06/01/24 03:30:32 AM,5.22,85.60,,,,
1074,06/01/24 04:30:32 AM,5.18,85.53,,,,
1075,06/01/24 05:30:32 AM,5.33,85.50,,,,
1076,06/01/24 06:30:32 AM,5.17,85.46,,,,
1077,06/01/24 07:30:32 AM,4.51,85.21,,,,
1078,06/01/24 08:30:32 AM,8.13,85.28,,,,
1079,06/01/24 09:30:32 AM,11.82,85.32,,,,
1080,06/01/24 10:30:32 AM,16.14,85.10,,,,
1081,06/01/24 11:30:32 AM,20.42,85.24,,,,
1082,06/01/24 12:30:32 PM,22.76,85.46,,,,
1083,06/01/24 01:30:32 PM,25.23,85.71,,,,
1084,06/01/24 02:30:32 PM,25.00,86.07,,,,
1085,06/01/24 03:30:32 PM,16.71,85.86,,,,
1086,06/01/24 04:30:32 PM,20.66,86.00,,,,
1087,06/01/24 05:30:32 PM,20.84,86.07,,,,
1088,06/01/24 06:30:32 PM,15.32,86.00,,,,
1089,06/01/24 07:30:32 PM,9.43,85.89,,,,
1090,06/01/24 08:30:32 PM,5.45,86.14,,,,
1091,06/01/24 09:30:32 PM,4.24,86.04,,,,
1092,06/01/24 10:30:32 PM,4.70,85.86,,,,
1093,06/01/24 11:30:32 PM,5.28,85.86,,,,
1094,06/02/24 12:30:32 AM,6.62,85.96,,,,
1095,06/02/24 01:30:32 AM,6.50,86.07,,,,
1096,06/02/24 02:30:32 AM,6.57,86.22,,,,
1097,06/02/24 03:30:32 AM,6.57,86.14,,,,
1098,06/02/24 04:30:32 AM,6.00,85.68,,,,
1099,06/02/24 05:30:32 AM,6.31,85.64,,,,
1100,06/02/24 06:30:32 AM,6.35,85.64,,,,
1101,06/02/24 07:30:32 AM,6.33,85.60,,,,
1102,06/02/24 08:30:32 AM,7.51,85.60,,,,
1103,06/02/24 09:30:32 AM,9.64,85.60,,,,
1104,06/02/24 10:30:32 AM,10.62,85.82,,,,
1105,06/02/24 11:30:32 AM,13.33,86.22,,,,
1106,06/02/24 12:30:32 PM,14.49,86.50,,,,
1107,06/02/24 01:30:32 PM,15.31,86.76,,,,
1108,06/02/24 02:30:32 PM,15.18,86.68,,,,
1109,06/02/24 03:30:32 PM,13.92,86.40,,,,
1110,06/02/24 04:30:32 PM,12.61,86.22,,,,
1111,06/02/24 05:30:32 PM,12.18,86.11,,,,
1112,06/02/24 06:30:32 PM,10.24,86.04,,,,
1113,06/02/24 07:30:32 PM,8.93,86.04,,,,
1114,06/02/24 08:30:32 PM,5.85,85.93,,,,
1115,06/02/24 09:30:32 PM,5.31,86.00,,,,
1116,06/02/24 10:30:32 PM,6.20,86.11,,,,
1117,06/02/24 11:30:32 PM,6.38,85.96,,,,
1118,06/03/24 12:30:32 AM,6.40,86.04,,,,
1119,06/03/24 01:30:32 AM,6.31,86.32,,,,
1120,06/03/24 02:30:32 AM,5.74,86.54,,,,
1121,06/03/24 03:30:32 AM,5.74,86.14,,,,
1122,06/03/24 04:30:32 AM,5.89,85.89,,,,
1123,06/03/24 05:30:32 AM,5.78,85.82,,,,
1124,06/03/24 06:30:32 AM,5.92,85.78,,,,
1125,06/03/24 07:30:32 AM,5.55,85.71,,,,
1126,06/03/24 08:30:32 AM,7.08,85.60,,,,
1127,06/03/24 09:30:32 AM,8.82,85.60,,,,
1128,06/03/24 10:30:32 AM,8.04,85.68,,,,
1129,06/03/24 11:30:32 AM,11.53,86.14,,,,
1130,06/03/24 12:30:32 PM,12.96,86.61,,,,
1131,06/03/24 01:30:32 PM,13.91,86.90,,,,
1132,06/03/24 02:30:32 PM,14.81,87.15,,,,
1133,06/03/24 03:30:32 PM,14.03,87.26,,,,
1134,06/03/24 04:30:32 PM,13.32,86.72,,,,
1135,06/03/24 05:30:32 PM,11.85,86.50,,,,
1136,06/03/24 06:30:32 PM,9.84,86.32,,,,
1137,06/03/24 07:30:32 PM,8.06,86.22,,,,
1138,06/03/24 08:30:32 PM,6.07,86.18,,,,
1139,06/03/24 09:30:32 PM,5.99,86.18,,,,
1140,06/03/24 10:30:32 PM,6.34,86.43,,,,
1141,06/03/24 11:30:32 PM,5.96,86.22,,,,
1142,06/04/24 12:30:32 AM,6.04,85.96,,,,
1143,06/04/24 01:30:32 AM,6.03,85.89,,,,
1144,06/04/24 02:30:32 AM,5.99,85.93,,,,
1145,06/04/24 03:30:32 AM,5.62,85.96,,,,
1146,06/04/24 04:30:32 AM,5.36,85.96,,,,
1147,06/04/24 05:30:32 AM,5.01,85.78,,,,
1148,06/04/24 06:30:32 AM,4.40,85.71,,,,
1149,06/04/24 07:30:32 AM,4.37,85.50,,,,
1150,06/04/24 08:30:32 AM,6.59,85.60,,,,
1151,06/04/24 09:30:32 AM,8.61,85.78,,,,
1152,06/04/24 10:30:32 AM,10.60,86.11,,,,
1153,06/04/24 11:30:32 AM,12.56,86.43,,,,
1154,06/04/24 12:30:32 PM,14.60,86.68,,,,
1155,06/04/24 01:30:32 PM,14.37,86.97,,,,
1156,06/04/24 02:30:32 PM,16.10,87.37,,,,
1157,06/04/24 03:30:32 PM,16.14,87.73,,,,
1158,06/04/24 04:30:32 PM,15.32,87.87,,,,
1159,06/04/24 05:30:32 PM,12.88,86.76,,,,
1160,06/04/24 06:30:32 PM,10.15,86.61,,,,
1161,06/04/24 07:30:32 PM,8.42,86.54,,,,
1162,06/04/24 08:30:32 PM,5.59,86.40,,,,
1163,06/04/24 09:30:32 PM,5.68,86.25,,,,
1164,06/04/24 10:30:32 PM,5.53,86.36,,,,
1165,06/04/24 11:30:32 PM,5.97,86.50,,,,
1166,06/05/24 12:30:32 AM,6.03,86.58,,,,
1167,06/05/24 01:30:32 AM,6.08,86.58,,,,
1168,06/05/24 02:30:32 AM,6.01,86.72,,,,
1169,06/05/24 03:30:32 AM,5.91,86.86,,,,
1170,06/05/24 04:30:32 AM,5.82,87.12,,,,
1171,06/05/24 05:30:32 AM,5.58,87.19,,,,
1172,06/05/24 06:30:32 AM,5.52,87.08,,,,
1173,06/05/24 07:30:32 AM,4.91,86.83,,,,
1174,06/05/24 08:30:32 AM,6.81,86.65,,,,
1175,06/05/24 09:30:32 AM,9.20,86.54,,,,
1176,06/05/24 10:30:32 AM,11.60,86.83,,,,
1177,06/05/24 11:30:32 AM,10.24,87.04,,,,
1178,06/05/24 12:30:32 PM,13.93,87.40,,,,
1179,06/05/24 01:30:32 PM,15.77,87.66,,,,
1180,06/05/24 02:30:32 PM,17.84,87.91,,,,
1181,06/05/24 03:30:32 PM,18.33,87.94,,,,
1182,06/05/24 04:30:32 PM,15.93,87.91,,,,
1183,06/05/24 05:30:32 PM,12.92,87.73,,,,
1184,06/05/24 06:30:32 PM,11.19,86.90,,,,
1185,06/05/24 07:30:32 PM,8.43,86.76,,,,
1186,06/05/24 08:30:32 PM,6.31,86.72,,,,
1187,06/05/24 09:30:32 PM,5.84,86.68,,,,
1188,06/05/24 10:30:32 PM,5.79,86.68,,,,
1189,06/05/24 11:30:32 PM,5.76,86.65,,,,
1190,06/06/24 12:30:32 AM,5.87,86.68,,,,
1191,06/06/24 01:30:32 AM,5.71,86.50,,,,
1192,06/06/24 02:30:32 AM,5.66,86.40,,,,
1193,06/06/24 03:30:32 AM,5.55,86.40,,,,
1194,06/06/24 04:30:32 AM,5.49,86.47,,,,
1195,06/06/24 05:30:32 AM,5.09,86.36,,,,
1196,06/06/24 06:30:32 AM,4.26,86.36,,,,
1197,06/06/24 07:30:32 AM,4.60,86.50,,,,
1198,06/06/24 08:30:32 AM,7.18,86.47,,,,
1199,06/06/24 09:30:32 AM,9.37,86.50,,,,
1200,06/06/24 10:30:32 AM,11.98,86.65,,,,
1201,06/06/24 11:30:32 AM,17.81,86.72,,,,
1202,06/06/24 12:30:32 PM,17.96,86.79,,,,
1203,06/06/24 01:30:32 PM,19.14,87.08,,,,
1204,06/06/24 02:30:32 PM,20.08,87.40,,,,
1205,06/06/24 03:30:32 PM,19.58,87.44,,,,
1206,06/06/24 04:30:32 PM,16.05,87.73,,,,
1207,06/06/24 05:30:32 PM,12.45,87.37,,,,
1208,06/06/24 06:30:32 PM,9.93,86.86,,,,
1209,06/06/24 07:30:32 PM,8.34,86.68,,,,
1210,06/06/24 08:30:32 PM,6.44,86.72,,,,
1211,06/06/24 09:30:32 PM,6.26,86.61,,,,
1212,06/06/24 10:30:32 PM,6.25,86.68,,,,
1213,06/06/24 11:30:32 PM,6.00,86.68,,,,
1214,06/07/24 12:30:32 AM,5.73,86.65,,,,
1215,06/07/24 01:30:32 AM,5.90,86.79,,,,
1216,06/07/24 02:30:32 AM,5.46,86.65,,,,
1217,06/07/24 03:30:32 AM,5.35,86.47,,,,
1218,06/07/24 04:30:32 AM,4.86,86.36,,,,
1219,06/07/24 05:30:32 AM,5.16,86.43,,,,
1220,06/07/24 06:30:32 AM,4.62,86.43,,,,
1221,06/07/24 07:30:32 AM,4.54,86.07,,,,
1222,06/07/24 08:30:32 AM,6.36,85.89,,,,
1223,06/07/24 09:30:32 AM,8.84,85.82,,,,
1224,06/07/24 10:30:32 AM,12.45,85.96,,,,
1225,06/07/24 11:30:32 AM,15.89,86.11,,,,
1226,06/07/24 12:30:32 PM,21.54,86.25,,,,
1227,06/07/24 01:30:32 PM,17.11,86.40,,,,
1228,06/07/24 02:30:32 PM,15.71,86.65,,,,
1229,06/07/24 03:30:32 PM,17.60,87.08,,,,
1230,06/07/24 04:30:32 PM,17.33,87.40,,,,
1231,06/07/24 05:30:32 PM,12.39,87.33,,,,
1232,06/07/24 06:30:32 PM,9.76,87.19,,,,
1233,06/07/24 07:30:32 PM,7.01,86.61,,,,
1234,06/07/24 08:30:32 PM,6.31,86.43,,,,
1235,06/07/24 09:30:32 PM,6.16,86.36,,,,
1236,06/07/24 10:30:32 PM,6.08,86.29,,,,
1237,06/07/24 11:30:32 PM,5.60,86.22,,,,
1238,06/08/24 12:30:32 AM,5.23,86.18,,,,
1239,06/08/24 01:30:32 AM,5.16,86.22,,,,
1240,06/08/24 02:30:32 AM,5.49,86.18,,,,
1241,06/08/24 03:30:32 AM,5.46,85.93,,,,
1242,06/08/24 04:30:32 AM,5.40,85.86,,,,
1243,06/08/24 05:30:32 AM,4.62,85.89,,,,
1244,06/08/24 06:30:32 AM,4.64,85.93,,,,
1245,06/08/24 07:30:32 AM,4.48,86.00,,,,
1246,06/08/24 08:30:32 AM,6.73,86.04,,,,
1247,06/08/24 09:30:32 AM,10.43,86.14,,,,
1248,06/08/24 10:30:32 AM,15.28,86.18,,,,
1249,06/08/24 11:30:32 AM,19.37,86.25,,,,
1250,06/08/24 12:30:32 PM,17.64,86.29,,,,
1251,06/08/24 01:30:32 PM,17.38,86.36,,,,
1252,06/08/24 02:30:32 PM,19.47,86.54,,,,
1253,06/08/24 03:30:32 PM,15.05,86.61,,,,
1254,06/08/24 04:30:32 PM,19.85,86.86,,,,
1255,06/08/24 05:30:32 PM,16.79,86.76,,,,
1256,06/08/24 06:30:32 PM,10.75,86.54,,,,
1257,06/08/24 07:30:32 PM,8.42,86.43,,,,
1258,06/08/24 08:30:32 PM,6.04,86.40,,,,
1259,06/08/24 09:30:32 PM,5.66,86.36,,,,
1260,06/08/24 10:30:32 PM,5.72,86.32,,,,
1261,06/08/24 11:30:32 PM,5.47,86.29,,,,
1262,06/09/24 12:30:32 AM,5.21,86.43,,,,
1263,06/09/24 01:30:32 AM,5.79,86.29,,,,
1264,06/09/24 02:30:32 AM,5.73,86.04,,,,
1265,06/09/24 03:30:32 AM,5.53,85.86,,,,
1266,06/09/24 04:30:32 AM,5.41,85.71,,,,
1267,06/09/24 05:30:32 AM,5.19,85.60,,,,
1268,06/09/24 06:30:32 AM,5.07,85.57,,,,
1269,06/09/24 07:30:32 AM,4.98,85.57,,,,
1270,06/09/24 08:30:32 AM,6.77,85.53,,,,
1271,06/09/24 09:30:32 AM,10.18,85.57,,,,
1272,06/09/24 10:30:32 AM,14.98,85.64,,,,
1273,06/09/24 11:30:32 AM,16.24,85.42,,,,
1274,06/09/24 12:30:32 PM,18.99,85.57,,,,
1275,06/09/24 01:30:32 PM,18.60,85.68,,,,
1276,06/09/24 02:30:32 PM,15.40,85.68,,,,
1277,06/09/24 03:30:32 PM,21.90,85.89,,,,
1278,06/09/24 04:30:32 PM,20.24,86.07,,,,
1279,06/09/24 05:30:32 PM,18.36,86.18,,,,
1280,06/09/24 06:30:32 PM,18.94,86.18,,,,
1281,06/09/24 07:30:32 PM,10.51,86.14,,,,
1282,06/09/24 08:30:32 PM,5.49,86.14,,,,
1283,06/09/24 09:30:32 PM,5.11,86.14,,,,
1284,06/09/24 10:30:32 PM,5.16,86.04,,,,
1285,06/09/24 11:30:32 PM,5.35,86.00,,,,
1286,06/10/24 12:30:32 AM,5.38,85.96,,,,
1287,06/10/24 01:30:32 AM,5.29,85.93,,,,
1288,06/10/24 02:30:32 AM,4.84,85.96,,,,
1289,06/10/24 03:30:32 AM,5.07,85.93,,,,
1290,06/10/24 04:30:32 AM,5.10,85.86,,,,
1291,06/10/24 05:30:32 AM,5.05,85.82,,,,
1292,06/10/24 06:30:32 AM,4.94,85.93,,,,
1293,06/10/24 07:30:32 AM,5.02,85.93,,,,
1294,06/10/24 08:30:32 AM,6.93,85.93,,,,
1295,06/10/24 09:30:32 AM,12.76,86.00,,,,
1296,06/10/24 10:30:32 AM,12.10,85.96,,,,
1297,06/10/24 11:30:32 AM,17.03,86.11,,,,
1298,06/10/24 12:30:32 PM,20.78,86.32,,,,
1299,06/10/24 01:30:32 PM,21.31,86.40,,,,
1300,06/10/24 02:30:32 PM,22.90,86.54,,,,
1301,06/10/24 03:30:32 PM,21.48,86.65,,,,
1302,06/10/24 04:30:32 PM,20.47,86.76,,,,
1303,06/10/24 05:30:32 PM,17.58,86.90,,,,
1304,06/10/24 06:30:32 PM,14.21,87.01,,,,
1305,06/10/24 07:30:32 PM,9.51,86.94,,,,
1306,06/10/24 08:30:32 PM,6.03,86.94,,,,
1307,06/10/24 09:30:32 PM,5.62,87.08,,,,
1308,06/10/24 10:30:32 PM,5.37,87.04,,,,
1309,06/10/24 11:30:32 PM,5.43,86.86,,,,
1310,06/11/24 12:30:32 AM,5.40,86.79,,,,
1311,06/11/24 01:30:32 AM,4.93,86.79,,,,
1312,06/11/24 02:30:32 AM,5.06,86.79,,,,
1313,06/11/24 03:30:32 AM,4.91,86.76,,,,
1314,06/11/24 04:30:32 AM,4.72,86.68,,,,
1315,06/11/24 05:30:32 AM,4.80,86.65,,,,
1316,06/11/24 06:30:32 AM,4.87,86.90,,,,
1317,06/11/24 07:30:32 AM,5.52,86.97,,,,
1318,06/11/24 08:30:32 AM,7.24,86.90,,,,
1319,06/11/24 09:30:32 AM,11.01,87.08,,,,
1320,06/11/24 10:30:32 AM,12.34,87.19,,,,
1321,06/11/24 11:30:32 AM,15.39,87.33,,,,
1322,06/11/24 12:30:32 PM,19.62,87.51,,,,
1323,06/11/24 01:30:32 PM,20.58,87.66,,,,
1324,06/11/24 02:30:32 PM,21.19,87.66,,,,
1325,06/11/24 03:30:32 PM,20.83,87.80,,,,
1326,06/11/24 04:30:32 PM,19.20,88.12,,,,
1327,06/11/24 05:30:32 PM,16.15,88.30,,,,
1328,06/11/24 06:30:32 PM,11.57,88.48,,,,
1329,06/11/24 07:30:32 PM,8.10,88.56,,,,
1330,06/11/24 08:30:32 PM,6.54,88.45,,,,
1331,06/11/24 09:30:32 PM,6.75,88.23,,,,
1332,06/11/24 10:30:32 PM,6.63,88.16,,,,
1333,06/11/24 11:30:32 PM,6.56,88.12,,,,
1334,06/12/24 12:30:32 AM,6.35,88.16,,,,
1335,06/12/24 01:30:32 AM,5.86,87.98,,,,
1336,06/12/24 02:30:32 AM,5.34,87.91,,,,
1337,06/12/24 03:30:32 AM,4.54,87.94,,,,
1338,06/12/24 04:30:32 AM,4.56,87.94,,,,
1339,06/12/24 05:30:32 AM,5.06,87.84,,,,
1340,06/12/24 06:30:32 AM,5.19,88.16,,,,
1341,06/12/24 07:30:32 AM,5.42,88.09,,,,
1342,06/12/24 08:30:32 AM,8.10,88.23,,,,
1343,06/12/24 09:30:32 AM,13.35,88.23,,,,
1344,06/12/24 10:30:32 AM,18.00,88.05,,,,
1345,06/12/24 11:30:32 AM,11.54,87.84,,,,
1346,06/12/24 12:30:32 PM,20.89,87.98,,,,
1347,06/12/24 01:30:32 PM,22.11,88.05,,,,
1348,06/12/24 02:30:32 PM,22.16,88.23,,,,
1349,06/12/24 03:30:32 PM,21.30,88.20,,,,
1350,06/12/24 04:30:32 PM,18.67,88.41,,,,
1351,06/12/24 05:30:32 PM,15.16,88.30,,,,
1352,06/12/24 06:30:32 PM,12.97,88.27,,,,
1353,06/12/24 07:30:32 PM,8.69,88.77,,,,
1354,06/12/24 08:30:32 PM,6.53,88.88,,,,
1355,06/12/24 09:30:32 PM,6.27,88.81,,,,
1356,06/12/24 10:30:32 PM,6.16,88.77,,,,
1357,06/12/24 11:30:32 PM,5.65,88.77,,,,
1358,06/13/24 12:30:32 AM,5.43,88.81,,,,
1359,06/13/24 01:30:32 AM,5.27,88.77,,,,
1360,06/13/24 02:30:32 AM,5.49,88.70,,,,
1361,06/13/24 03:30:32 AM,4.81,88.59,,,,
1362,06/13/24 04:30:32 AM,4.92,88.63,,,,
1363,06/13/24 05:30:32 AM,4.72,88.70,,,,
1364,06/13/24 06:30:32 AM,4.87,88.81,,,,
1365,06/13/24 07:30:32 AM,5.01,88.88,,,,
1366,06/13/24 08:30:32 AM,7.26,88.77,,,,
1367,06/13/24 09:30:32 AM,7.26,88.56,,,,
1368,06/13/24 10:30:32 AM,7.50,88.48,,,,
1369,06/13/24 11:30:32 AM,12.00,88.52,,,,
1370,06/13/24 12:30:32 PM,18.91,88.56,,,,
1371,06/13/24 01:30:32 PM,19.05,88.66,,,,
1372,06/13/24 02:30:32 PM,21.20,88.48,,,,
1373,06/13/24 03:30:32 PM,20.33,87.51,,,,
1374,06/13/24 04:30:32 PM,19.10,87.26,,,,
1375,06/13/24 05:30:32 PM,15.30,87.55,,,,
1376,06/13/24 06:30:32 PM,12.15,87.84,,,,
1377,06/13/24 07:30:32 PM,8.51,87.69,,,,
1378,06/13/24 08:30:32 PM,4.66,88.09,,,,
1379,06/13/24 09:30:32 PM,5.41,87.44,,,,
1380,06/13/24 10:30:32 PM,5.24,87.98,,,,
1381,06/13/24 11:30:32 PM,5.21,88.20,,,,
1382,06/14/24 12:30:32 AM,4.84,88.30,,,,
1383,06/14/24 01:30:32 AM,4.49,88.20,,,,
1384,06/14/24 02:30:32 AM,5.17,88.20,,,,
1385,06/14/24 03:30:32 AM,4.98,88.23,,,,
1386,06/14/24 04:30:32 AM,4.63,88.16,,,,
1387,06/14/24 05:30:32 AM,3.92,87.91,,,,
1388,06/14/24 06:30:32 AM,3.17,87.73,,,,
1389,06/14/24 07:30:32 AM,3.92,87.69,,,,
1390,06/14/24 08:30:32 AM,8.49,87.73,,,,
1391,06/14/24 09:30:32 AM,10.07,87.84,,,,
1392,06/14/24 10:30:32 AM,13.45,87.84,,,,
1393,06/14/24 11:30:32 AM,19.43,87.91,,,,
1394,06/14/24 12:30:32 PM,18.95,87.84,,,,
1395,06/14/24 01:30:32 PM,23.13,87.87,,,,
1396,06/14/24 02:30:32 PM,21.00,87.94,,,,
1397,06/14/24 03:30:32 PM,17.88,88.05,,,,
1398,06/14/24 04:30:32 PM,22.39,87.04,,,,
1399,06/14/24 05:30:32 PM,19.00,86.29,,,,
1400,06/14/24 06:30:32 PM,14.03,86.22,,,,
1401,06/14/24 07:30:32 PM,8.17,86.29,,,,
1402,06/14/24 08:30:32 PM,4.50,86.36,,,,
1403,06/14/24 09:30:32 PM,4.40,86.58,,,,
1404,06/14/24 10:30:32 PM,4.99,86.43,,,,
1405,06/14/24 11:30:32 PM,4.54,87.04,,,,
1406,06/15/24 12:30:32 AM,4.30,87.22,,,,
1407,06/15/24 01:30:32 AM,4.02,87.66,,,,
1408,06/15/24 02:30:32 AM,3.54,87.80,,,,
