"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
947,05/28/24 11:57:10 PM,5.86,85.96,,,,
948,05/29/24 12:57:10 AM,5.74,85.89,,,,
949,05/29/24 01:57:10 AM,5.57,85.86,,,,
950,05/29/24 02:57:10 AM,5.51,85.82,,,,
951,05/29/24 03:57:10 AM,5.78,85.82,,,,
952,05/29/24 04:57:10 AM,5.65,85.78,,,,
953,05/29/24 05:57:10 AM,5.50,85.75,,,,
954,05/29/24 06:57:10 AM,5.14,85.71,,,,
955,05/29/24 07:57:10 AM,6.57,85.68,,,,
956,05/29/24 08:57:10 AM,11.14,85.64,,,,
957,05/29/24 09:57:10 AM,18.68,85.71,,,,
958,05/29/24 10:57:10 AM,19.07,85.75,,,,
959,05/29/24 11:57:10 AM,20.35,85.93,,,,
960,05/29/24 12:57:10 PM,17.08,86.04,,,,
961,05/29/24 01:57:10 PM,17.24,86.07,,,,
962,05/29/24 02:57:10 PM,18.84,86.11,,,,
963,05/29/24 03:57:10 PM,18.45,86.11,,,,
964,05/29/24 04:57:10 PM,15.72,86.22,,,,
965,05/29/24 05:57:10 PM,12.41,86.36,,,,
966,05/29/24 06:57:10 PM,9.30,86.58,,,,
967,05/29/24 07:57:10 PM,6.87,86.58,,,,
968,05/29/24 08:57:10 PM,5.45,86.54,,,,
969,05/29/24 09:57:10 PM,5.47,86.50,,,,
970,05/29/24 10:57:10 PM,4.92,86.40,,,,
971,05/29/24 11:57:10 PM,5.09,86.36,,,,
972,05/30/24 12:57:10 AM,4.93,86.25,,,,
973,05/30/24 01:57:10 AM,4.90,86.11,,,,
974,05/30/24 02:57:10 AM,4.66,85.96,,,,
975,05/30/24 03:57:10 AM,4.64,86.00,,,,
976,05/30/24 04:57:10 AM,4.57,85.96,,,,
977,05/30/24 05:57:10 AM,4.02,85.93,,,,
978,05/30/24 06:57:10 AM,3.52,85.86,,,,
979,05/30/24 07:57:10 AM,5.35,85.71,,,,
980,05/30/24 08:57:10 AM,10.55,85.71,,,,
981,05/30/24 09:57:10 AM,15.57,85.86,,,,
982,05/30/24 10:57:10 AM,17.93,85.93,,,,
983,05/30/24 11:57:10 AM,19.30,86.04,,,,
984,05/30/24 12:57:10 PM,16.42,86.04,,,,
985,05/30/24 01:57:10 PM,16.78,86.04,,,,
986,05/30/24 02:57:10 PM,15.80,86.07,,,,
987,05/30/24 03:57:10 PM,15.86,86.22,,,,
988,05/30/24 04:57:10 PM,14.75,86.22,,,,
989,05/30/24 05:57:10 PM,13.97,86.29,,,,
990,05/30/24 06:57:10 PM,11.23,86.25,,,,
991,05/30/24 07:57:10 PM,6.65,86.18,,,,
992,05/30/24 08:57:10 PM,4.94,86.14,,,,
993,05/30/24 09:57:10 PM,4.84,86.11,,,,
994,05/30/24 10:57:10 PM,4.76,86.04,,,,
995,05/30/24 11:57:10 PM,5.09,86.04,,,,
996,05/31/24 12:57:10 AM,5.38,85.93,,,,
997,05/31/24 01:57:10 AM,5.23,85.86,,,,
998,05/31/24 02:57:10 AM,5.18,85.82,,,,
999,05/31/24 03:57:10 AM,5.36,85.78,,,,
1000,05/31/24 04:57:10 AM,5.42,85.75,,,,
1001,05/31/24 05:57:10 AM,5.30,85.71,,,,
1002,05/31/24 06:57:10 AM,5.09,85.64,,,,
1003,05/31/24 07:57:10 AM,6.89,85.53,,,,
1004,05/31/24 08:57:10 AM,10.39,85.60,,,,
1005,05/31/24 09:57:10 AM,15.54,85.64,,,,
1006,05/31/24 10:57:10 AM,12.94,85.68,,,,
1007,05/31/24 11:57:10 AM,16.32,85.78,,,,
1008,05/31/24 12:57:10 PM,14.09,85.82,,,,
1009,05/31/24 01:57:10 PM,14.02,85.78,,,,
1010,05/31/24 02:57:10 PM,14.69,85.71,,,,
1011,05/31/24 03:57:10 PM,14.00,85.89,,,,
1012,05/31/24 04:57:10 PM,13.38,85.86,,,,
1013,05/31/24 05:57:10 PM,11.55,85.89,,,,
1014,05/31/24 06:57:10 PM,9.07,85.89,,,,
1015,05/31/24 07:57:10 PM,6.97,85.89,,,,
1016,05/31/24 08:57:10 PM,5.73,86.04,,,,
1017,05/31/24 09:57:10 PM,5.23,85.86,,,,
1018,05/31/24 10:57:10 PM,5.74,86.14,,,,
1019,05/31/24 11:57:10 PM,3.92,85.93,,,,
1020,06/01/24 12:57:10 AM,5.08,85.86,,,,
1021,06/01/24 01:57:10 AM,4.72,85.71,,,,
1022,06/01/24 02:57:10 AM,5.05,85.82,,,,
1023,06/01/24 03:57:10 AM,5.03,85.60,,,,
1024,06/01/24 04:57:10 AM,5.49,85.50,,,,
1025,06/01/24 05:57:10 AM,5.38,85.50,,,,
1026,06/01/24 06:57:10 AM,5.42,85.46,,,,
1027,06/01/24 07:57:10 AM,7.24,85.42,,,,
1028,06/01/24 08:57:10 AM,10.85,85.39,,,,
1029,06/01/24 09:57:10 AM,13.73,85.39,,,,
1030,06/01/24 10:57:10 AM,16.32,85.46,,,,
1031,06/01/24 11:57:10 AM,16.83,85.64,,,,
1032,06/01/24 12:57:10 PM,15.10,85.75,,,,
1033,06/01/24 01:57:10 PM,14.73,85.68,,,,
1034,06/01/24 02:57:10 PM,14.15,85.71,,,,
1035,06/01/24 03:57:10 PM,14.62,85.71,,,,
1036,06/01/24 04:57:10 PM,12.63,85.71,,,,
1037,06/01/24 05:57:10 PM,10.79,85.68,,,,
1038,06/01/24 06:57:10 PM,9.60,85.96,,,,
1039,06/01/24 07:57:10 PM,6.71,85.89,,,,
1040,06/01/24 08:57:10 PM,5.02,85.96,,,,
1041,06/01/24 09:57:10 PM,4.85,85.93,,,,
1042,06/01/24 10:57:10 PM,4.46,85.93,,,,
1043,06/01/24 11:57:10 PM,4.18,85.89,,,,
1044,06/02/24 12:57:10 AM,4.21,86.00,,,,
1045,06/02/24 01:57:10 AM,3.83,85.86,,,,
1046,06/02/24 02:57:10 AM,3.89,85.82,,,,
1047,06/02/24 03:57:10 AM,3.44,85.82,,,,
1048,06/02/24 04:57:10 AM,3.52,85.75,,,,
1049,06/02/24 05:57:10 AM,3.86,85.68,,,,
1050,06/02/24 06:57:10 AM,4.17,85.57,,,,
1051,06/02/24 07:57:10 AM,6.78,85.53,,,,
1052,06/02/24 08:57:10 AM,13.99,85.57,,,,
1053,06/02/24 09:57:10 AM,19.60,85.53,,,,
1054,06/02/24 10:57:10 AM,15.30,85.50,,,,
1055,06/02/24 11:57:10 AM,20.35,85.68,,,,
1056,06/02/24 12:57:10 PM,15.33,85.96,,,,
1057,06/02/24 01:57:10 PM,14.19,86.04,,,,
1058,06/02/24 02:57:10 PM,13.55,85.89,,,,
1059,06/02/24 03:57:10 PM,13.44,85.86,,,,
1060,06/02/24 04:57:10 PM,12.65,85.68,,,,
1061,06/02/24 05:57:10 PM,10.56,85.75,,,,
1062,06/02/24 06:57:10 PM,8.42,85.86,,,,
1063,06/02/24 07:57:10 PM,6.96,85.96,,,,
1064,06/02/24 08:57:10 PM,5.40,86.04,,,,
1065,06/02/24 09:57:10 PM,5.33,86.00,,,,
1066,06/02/24 10:57:10 PM,5.08,86.00,,,,
1067,06/02/24 11:57:10 PM,4.82,86.04,,,,
1068,06/03/24 12:57:10 AM,4.75,86.04,,,,
1069,06/03/24 01:57:10 AM,4.70,86.00,,,,
1070,06/03/24 02:57:10 AM,4.11,86.00,,,,
1071,06/03/24 03:57:10 AM,4.05,85.93,,,,
1072,06/03/24 04:57:10 AM,4.37,85.82,,,,
1073,06/03/24 05:57:10 AM,3.97,85.75,,,,
1074,06/03/24 06:57:10 AM,4.09,85.68,,,,
1075,06/03/24 07:57:10 AM,5.80,85.68,,,,
1076,06/03/24 08:57:10 AM,12.25,85.68,,,,
1077,06/03/24 09:57:10 AM,19.56,85.60,,,,
1078,06/03/24 10:57:10 AM,21.49,85.68,,,,
1079,06/03/24 11:57:10 AM,20.25,85.89,,,,
1080,06/03/24 12:57:10 PM,14.27,85.96,,,,
1081,06/03/24 01:57:10 PM,14.08,86.14,,,,
1082,06/03/24 02:57:10 PM,14.67,86.29,,,,
1083,06/03/24 03:57:10 PM,13.51,86.04,,,,
1084,06/03/24 04:57:10 PM,12.48,85.86,,,,
1085,06/03/24 05:57:10 PM,10.86,85.78,,,,
1086,06/03/24 06:57:10 PM,8.19,85.68,,,,
1087,06/03/24 07:57:10 PM,6.03,85.71,,,,
1088,06/03/24 08:57:10 PM,4.17,86.00,,,,
1089,06/03/24 09:57:10 PM,3.53,86.04,,,,
1090,06/03/24 10:57:10 PM,3.73,86.07,,,,
1091,06/03/24 11:57:10 PM,3.90,86.14,,,,
1092,06/04/24 12:57:10 AM,3.73,86.07,,,,
1093,06/04/24 01:57:10 AM,4.10,86.04,,,,
1094,06/04/24 02:57:10 AM,3.53,86.04,,,,
1095,06/04/24 03:57:10 AM,3.25,86.04,,,,
1096,06/04/24 04:57:10 AM,3.83,86.00,,,,
1097,06/04/24 05:57:10 AM,3.52,85.93,,,,
1098,06/04/24 06:57:10 AM,3.80,85.89,,,,
1099,06/04/24 07:57:10 AM,5.49,85.89,,,,
1100,06/04/24 08:57:10 AM,10.38,85.89,,,,
1101,06/04/24 09:57:10 AM,19.94,85.96,,,,
1102,06/04/24 10:57:10 AM,21.27,85.96,,,,
1103,06/04/24 11:57:10 AM,20.65,86.00,,,,
1104,06/04/24 12:57:10 PM,15.67,86.18,,,,
1105,06/04/24 01:57:10 PM,15.16,86.32,,,,
1106,06/04/24 02:57:10 PM,14.76,86.47,,,,
1107,06/04/24 03:57:10 PM,14.52,86.61,,,,
1108,06/04/24 04:57:10 PM,12.58,86.40,,,,
1109,06/04/24 05:57:10 PM,10.55,86.04,,,,
1110,06/04/24 06:57:10 PM,8.33,85.75,,,,
1111,06/04/24 07:57:10 PM,6.14,85.75,,,,
1112,06/04/24 08:57:10 PM,4.16,85.89,,,,
1113,06/04/24 09:57:10 PM,3.83,86.32,,,,
1114,06/04/24 10:57:10 PM,3.93,86.14,,,,
1115,06/04/24 11:57:10 PM,3.43,86.18,,,,
1116,06/05/24 12:57:10 AM,3.10,86.11,,,,
1117,06/05/24 01:57:10 AM,2.91,86.14,,,,
1118,06/05/24 02:57:10 AM,2.31,86.18,,,,
1119,06/05/24 03:57:10 AM,2.14,86.22,,,,
1120,06/05/24 04:57:10 AM,2.53,86.14,,,,
1121,06/05/24 05:57:10 AM,3.13,85.89,,,,
1122,06/05/24 06:57:10 AM,3.15,85.86,,,,
1123,06/05/24 07:57:10 AM,4.45,85.86,,,,
1124,06/05/24 08:57:10 AM,9.76,85.86,,,,
1125,06/05/24 09:57:10 AM,12.24,86.04,,,,
1126,06/05/24 10:57:10 AM,14.73,86.14,,,,
1127,06/05/24 11:57:10 AM,13.56,85.96,,,,
1128,06/05/24 12:57:10 PM,13.18,86.14,,,,
1129,06/05/24 01:57:10 PM,13.22,86.29,,,,
1130,06/05/24 02:57:10 PM,13.69,86.50,,,,
1131,06/05/24 03:57:10 PM,12.81,86.61,,,,
1132,06/05/24 04:57:10 PM,11.06,86.61,,,,
1133,06/05/24 05:57:10 PM,9.03,86.54,,,,
1134,06/05/24 06:57:10 PM,8.28,86.40,,,,
1135,06/05/24 07:57:10 PM,5.49,86.22,,,,
1136,06/05/24 08:57:10 PM,4.22,86.22,,,,
1137,06/05/24 09:57:10 PM,4.20,86.36,,,,
1138,06/05/24 10:57:10 PM,4.06,86.40,,,,
1139,06/05/24 11:57:10 PM,3.32,86.40,,,,
1140,06/06/24 12:57:10 AM,3.23,86.29,,,,
1141,06/06/24 01:57:10 AM,2.81,86.25,,,,
1142,06/06/24 02:57:10 AM,2.88,86.29,,,,
1143,06/06/24 03:57:10 AM,2.72,86.25,,,,
1144,06/06/24 04:57:10 AM,2.72,86.18,,,,
1145,06/06/24 05:57:10 AM,3.21,86.18,,,,
1146,06/06/24 06:57:10 AM,2.77,86.14,,,,
1147,06/06/24 07:57:10 AM,3.71,86.18,,,,
1148,06/06/24 08:57:10 AM,7.77,86.14,,,,
1149,06/06/24 09:57:10 AM,8.91,86.14,,,,
1150,06/06/24 10:57:10 AM,13.40,86.25,,,,
1151,06/06/24 11:57:10 AM,15.01,86.36,,,,
1152,06/06/24 12:57:10 PM,14.70,86.50,,,,
1153,06/06/24 01:57:10 PM,13.90,86.58,,,,
1154,06/06/24 02:57:10 PM,11.83,86.83,,,,
1155,06/06/24 03:57:10 PM,12.55,87.08,,,,
1156,06/06/24 04:57:10 PM,9.50,87.12,,,,
1157,06/06/24 05:57:10 PM,8.27,86.90,,,,
1158,06/06/24 06:57:10 PM,7.17,87.04,,,,
1159,06/06/24 07:57:10 PM,5.89,87.30,,,,
1160,06/06/24 08:57:10 PM,4.55,87.04,,,,
1161,06/06/24 09:57:10 PM,4.50,86.90,,,,
1162,06/06/24 10:57:10 PM,4.48,86.76,,,,
1163,06/06/24 11:57:10 PM,4.28,86.61,,,,
1164,06/07/24 12:57:10 AM,4.20,86.58,,,,
1165,06/07/24 01:57:10 AM,3.66,86.61,,,,
1166,06/07/24 02:57:10 AM,3.89,86.58,,,,
1167,06/07/24 03:57:10 AM,3.69,86.58,,,,
1168,06/07/24 04:57:10 AM,3.33,86.50,,,,
1169,06/07/24 05:57:10 AM,3.04,86.43,,,,
1170,06/07/24 06:57:10 AM,3.55,86.22,,,,
1171,06/07/24 07:57:10 AM,4.38,86.14,,,,
1172,06/07/24 08:57:10 AM,7.97,86.07,,,,
1173,06/07/24 09:57:10 AM,10.97,86.11,,,,
1174,06/07/24 10:57:10 AM,13.86,86.07,,,,
1175,06/07/24 11:57:10 AM,14.39,86.14,,,,
1176,06/07/24 12:57:10 PM,13.54,86.18,,,,
1177,06/07/24 01:57:10 PM,11.54,86.11,,,,
1178,06/07/24 02:57:10 PM,11.70,86.25,,,,
1179,06/07/24 03:57:10 PM,13.06,86.36,,,,
1180,06/07/24 04:57:10 PM,12.09,86.29,,,,
1181,06/07/24 05:57:10 PM,9.54,86.25,,,,
1182,06/07/24 06:57:10 PM,7.25,86.22,,,,
1183,06/07/24 07:57:10 PM,5.94,86.83,,,,
1184,06/07/24 08:57:10 PM,5.51,86.90,,,,
1185,06/07/24 09:57:10 PM,5.51,86.76,,,,
1186,06/07/24 10:57:10 PM,5.19,86.43,,,,
1187,06/07/24 11:57:10 PM,5.08,86.40,,,,
1188,06/08/24 12:57:10 AM,5.35,86.47,,,,
1189,06/08/24 01:57:10 AM,5.02,86.54,,,,
1190,06/08/24 02:57:10 AM,4.15,86.54,,,,
1191,06/08/24 03:57:10 AM,4.25,86.50,,,,
1192,06/08/24 04:57:10 AM,3.69,86.40,,,,
1193,06/08/24 05:57:10 AM,3.41,86.25,,,,
1194,06/08/24 06:57:10 AM,3.15,86.22,,,,
1195,06/08/24 07:57:10 AM,4.50,86.29,,,,
1196,06/08/24 08:57:10 AM,7.44,86.32,,,,
1197,06/08/24 09:57:10 AM,12.92,86.40,,,,
1198,06/08/24 10:57:10 AM,16.91,86.25,,,,
1199,06/08/24 11:57:10 AM,16.14,86.14,,,,
1200,06/08/24 12:57:10 PM,14.32,86.11,,,,
1201,06/08/24 01:57:10 PM,14.47,86.14,,,,
1202,06/08/24 02:57:10 PM,15.88,86.22,,,,
1203,06/08/24 03:57:10 PM,18.36,86.29,,,,
1204,06/08/24 04:57:10 PM,15.67,86.25,,,,
1205,06/08/24 05:57:10 PM,12.65,86.14,,,,
1206,06/08/24 06:57:10 PM,7.81,86.00,,,,
1207,06/08/24 07:57:10 PM,5.97,85.93,,,,
1208,06/08/24 08:57:10 PM,4.52,85.89,,,,
1209,06/08/24 09:57:10 PM,4.46,85.86,,,,
1210,06/08/24 10:57:10 PM,4.10,85.68,,,,
1211,06/08/24 11:57:10 PM,3.79,85.89,,,,
1212,06/09/24 12:57:10 AM,3.93,86.40,,,,
1213,06/09/24 01:57:10 AM,3.32,86.25,,,,
1214,06/09/24 02:57:10 AM,3.22,86.25,,,,
1215,06/09/24 03:57:10 AM,2.71,86.00,,,,
1216,06/09/24 04:57:10 AM,2.30,85.71,,,,
1217,06/09/24 05:57:10 AM,2.22,85.50,,,,
1218,06/09/24 06:57:10 AM,1.93,85.42,,,,
1219,06/09/24 07:57:10 AM,2.27,85.50,,,,
1220,06/09/24 08:57:10 AM,7.55,85.89,,,,
1221,06/09/24 09:57:10 AM,14.02,85.78,,,,
1222,06/09/24 10:57:10 AM,12.23,85.71,,,,
1223,06/09/24 11:57:10 AM,13.82,85.78,,,,
1224,06/09/24 12:57:10 PM,14.59,85.82,,,,
1225,06/09/24 01:57:10 PM,13.22,85.93,,,,
1226,06/09/24 02:57:10 PM,15.54,85.96,,,,
1227,06/09/24 03:57:10 PM,13.69,86.18,,,,
1228,06/09/24 04:57:10 PM,12.29,86.18,,,,
1229,06/09/24 05:57:10 PM,10.30,86.22,,,,
1230,06/09/24 06:57:10 PM,9.96,86.04,,,,
1231,06/09/24 07:57:10 PM,6.37,85.89,,,,
1232,06/09/24 08:57:10 PM,4.84,85.86,,,,
1233,06/09/24 09:57:10 PM,4.75,85.86,,,,
1234,06/09/24 10:57:10 PM,5.04,85.50,,,,
1235,06/09/24 11:57:10 PM,5.18,85.42,,,,
1236,06/10/24 12:57:10 AM,4.82,85.50,,,,
1237,06/10/24 01:57:10 AM,4.79,86.00,,,,
1238,06/10/24 02:57:10 AM,4.37,85.86,,,,
1239,06/10/24 03:57:10 AM,4.01,85.89,,,,
1240,06/10/24 04:57:10 AM,3.94,85.89,,,,
1241,06/10/24 05:57:10 AM,3.73,85.96,,,,
1242,06/10/24 06:57:10 AM,3.82,85.96,,,,
1243,06/10/24 07:57:10 AM,5.05,85.96,,,,
1244,06/10/24 08:57:10 AM,11.41,85.93,,,,
1245,06/10/24 09:57:10 AM,14.25,85.96,,,,
1246,06/10/24 10:57:10 AM,16.90,85.96,,,,
1247,06/10/24 11:57:10 AM,16.80,86.04,,,,
1248,06/10/24 12:57:10 PM,15.01,86.11,,,,
1249,06/10/24 01:57:10 PM,14.28,86.07,,,,
1250,06/10/24 02:57:10 PM,14.47,86.14,,,,
1251,06/10/24 03:57:10 PM,12.53,86.18,,,,
1252,06/10/24 04:57:10 PM,11.44,86.11,,,,
1253,06/10/24 05:57:10 PM,10.61,86.18,,,,
1254,06/10/24 06:57:10 PM,7.82,86.11,,,,
1255,06/10/24 07:57:10 PM,5.45,86.14,,,,
1256,06/10/24 08:57:10 PM,3.68,86.18,,,,
1257,06/10/24 09:57:10 PM,3.89,86.50,,,,
1258,06/10/24 10:57:10 PM,3.56,86.47,,,,
1259,06/10/24 11:57:10 PM,4.02,86.00,,,,
1260,06/11/24 12:57:10 AM,3.44,86.29,,,,
1261,06/11/24 01:57:10 AM,2.86,86.43,,,,
1262,06/11/24 02:57:10 AM,3.09,86.50,,,,
1263,06/11/24 03:57:10 AM,2.59,86.65,,,,
1264,06/11/24 04:57:10 AM,2.70,86.61,,,,
1265,06/11/24 05:57:10 AM,2.57,86.65,,,,
1266,06/11/24 06:57:10 AM,2.95,86.83,,,,
1267,06/11/24 07:57:10 AM,4.91,86.97,,,,
1268,06/11/24 08:57:10 AM,8.35,87.01,,,,
1269,06/11/24 09:57:10 AM,8.16,87.01,,,,
1270,06/11/24 10:57:10 AM,16.88,87.04,,,,
1271,06/11/24 11:57:10 AM,18.05,87.01,,,,
1272,06/11/24 12:57:10 PM,14.60,86.76,,,,
1273,06/11/24 01:57:10 PM,14.24,86.47,,,,
1274,06/11/24 02:57:10 PM,14.51,86.61,,,,
1275,06/11/24 03:57:10 PM,12.66,86.58,,,,
1276,06/11/24 04:57:10 PM,12.65,86.58,,,,
1277,06/11/24 05:57:10 PM,10.56,86.58,,,,
1278,06/11/24 06:57:10 PM,8.71,86.83,,,,
1279,06/11/24 07:57:10 PM,6.71,87.08,,,,
1280,06/11/24 08:57:10 PM,5.21,87.44,,,,
1281,06/11/24 09:57:10 PM,4.49,87.62,,,,
1282,06/11/24 10:57:10 PM,4.26,87.87,,,,
1283,06/11/24 11:57:10 PM,4.45,88.12,,,,
1284,06/12/24 12:57:10 AM,4.49,88.20,,,,
1285,06/12/24 01:57:10 AM,4.49,87.26,,,,
1286,06/12/24 02:57:10 AM,4.45,87.37,,,,
1287,06/12/24 03:57:10 AM,4.01,87.08,,,,
1288,06/12/24 04:57:10 AM,3.77,87.26,,,,
1289,06/12/24 05:57:10 AM,3.97,87.15,,,,
1290,06/12/24 06:57:10 AM,3.66,87.19,,,,
1291,06/12/24 07:57:10 AM,4.22,87.30,,,,
1292,06/12/24 08:57:10 AM,9.19,87.19,,,,
1293,06/12/24 09:57:10 AM,8.26,87.01,,,,
1294,06/12/24 10:57:10 AM,7.69,86.94,,,,
1295,06/12/24 11:57:10 AM,17.71,87.15,,,,
1296,06/12/24 12:57:10 PM,15.21,87.30,,,,
1297,06/12/24 01:57:10 PM,14.51,87.30,,,,
1298,06/12/24 02:57:10 PM,14.37,87.40,,,,
1299,06/12/24 03:57:10 PM,13.43,87.15,,,,
1300,06/12/24 04:57:10 PM,12.32,87.15,,,,
1301,06/12/24 05:57:10 PM,10.51,87.04,,,,
1302,06/12/24 06:57:10 PM,8.06,87.73,,,,
1303,06/12/24 07:57:10 PM,6.20,87.91,,,,
1304,06/12/24 08:57:10 PM,4.87,87.94,,,,
1305,06/12/24 09:57:10 PM,4.26,87.73,,,,
1306,06/12/24 10:57:10 PM,4.06,87.87,,,,
1307,06/12/24 11:57:10 PM,3.82,87.91,,,,
1308,06/13/24 12:57:10 AM,3.65,87.94,,,,
1309,06/13/24 01:57:10 AM,4.12,87.87,,,,
1310,06/13/24 02:57:10 AM,3.47,87.76,,,,
1311,06/13/24 03:57:10 AM,3.75,87.73,,,,
1312,06/13/24 04:57:10 AM,3.96,87.58,,,,
1313,06/13/24 05:57:10 AM,4.08,87.26,,,,
1314,06/13/24 06:57:10 AM,4.10,87.15,,,,
1315,06/13/24 07:57:10 AM,4.35,86.83,,,,
1316,06/13/24 08:57:10 AM,5.42,87.19,,,,
1317,06/13/24 09:57:10 AM,5.42,87.44,,,,
1318,06/13/24 10:57:10 AM,7.41,87.55,,,,
1319,06/13/24 11:57:10 AM,14.71,87.58,,,,
1320,06/13/24 12:57:10 PM,16.50,87.66,,,,
1321,06/13/24 01:57:10 PM,15.05,87.76,,,,
1322,06/13/24 02:57:10 PM,14.03,87.69,,,,
1323,06/13/24 03:57:10 PM,13.27,87.51,,,,
1324,06/13/24 04:57:10 PM,12.75,87.19,,,,
1325,06/13/24 05:57:10 PM,9.79,87.40,,,,
1326,06/13/24 06:57:10 PM,8.01,87.58,,,,
1327,06/13/24 07:57:10 PM,5.92,87.37,,,,
1328,06/13/24 08:57:10 PM,4.42,87.33,,,,
1329,06/13/24 09:57:10 PM,4.35,87.19,,,,
1330,06/13/24 10:57:10 PM,3.72,87.33,,,,
1331,06/13/24 11:57:10 PM,3.55,87.40,,,,
1332,06/14/24 12:57:10 AM,4.09,87.69,,,,
1333,06/14/24 01:57:10 AM,4.38,87.80,,,,
1334,06/14/24 02:57:10 AM,4.19,87.80,,,,
1335,06/14/24 03:57:10 AM,4.10,87.76,,,,
1336,06/14/24 04:57:10 AM,4.24,87.58,,,,
1337,06/14/24 05:57:10 AM,4.17,87.30,,,,
1338,06/14/24 06:57:10 AM,4.12,87.12,,,,
1339,06/14/24 07:57:10 AM,4.93,87.04,,,,
1340,06/14/24 08:57:10 AM,8.89,86.94,,,,
1341,06/14/24 09:57:10 AM,8.11,86.65,,,,
1342,06/14/24 10:57:10 AM,15.15,86.47,,,,
1343,06/14/24 11:57:10 AM,12.61,86.54,,,,
1344,06/14/24 12:57:10 PM,13.47,86.68,,,,
1345,06/14/24 01:57:10 PM,16.20,86.58,,,,
1346,06/14/24 02:57:10 PM,14.32,86.43,,,,
1347,06/14/24 03:57:10 PM,12.74,86.22,,,,
1348,06/14/24 04:57:10 PM,12.47,86.25,,,,
1349,06/14/24 05:57:10 PM,10.99,86.07,,,,
1350,06/14/24 06:57:10 PM,8.86,85.96,,,,
1351,06/14/24 07:57:10 PM,6.33,85.96,,,,
1352,06/14/24 08:57:10 PM,4.63,86.32,,,,
1353,06/14/24 09:57:10 PM,4.06,86.58,,,,
1354,06/14/24 10:57:10 PM,4.25,86.79,,,,
1355,06/14/24 11:57:10 PM,3.84,86.90,,,,
1356,06/15/24 12:57:10 AM,3.71,87.48,,,,
1357,06/15/24 01:57:10 AM,3.52,87.73,,,,
1358,06/15/24 02:57:10 AM,2.80,87.73,,,,
1359,06/15/24 03:57:10 AM,2.40,87.58,,,,
1360,06/15/24 04:57:10 AM,2.57,87.40,,,,
1361,06/15/24 05:57:10 AM,2.56,87.33,,,,
1362,06/15/24 06:57:10 AM,3.69,87.19,,,,
1363,06/15/24 07:57:10 AM,4.34,87.15,,,,
1364,06/15/24 08:57:10 AM,4.53,87.40,,,,
1365,06/15/24 09:57:10 AM,5.59,87.91,,,,
1366,06/15/24 10:57:10 AM,6.12,87.69,,,,
1367,06/15/24 11:57:10 AM,6.79,87.51,,,,
1368,06/15/24 12:57:10 PM,7.13,87.44,,,,
1369,06/15/24 01:57:10 PM,8.17,87.44,,,,
1370,06/15/24 02:57:10 PM,13.13,87.40,,,,
1371,06/15/24 03:57:10 PM,12.45,87.44,,,,
1372,06/15/24 04:57:10 PM,11.12,87.48,,,,
1373,06/15/24 05:57:10 PM,9.75,87.15,,,,
1374,06/15/24 06:57:10 PM,7.92,87.51,,,,
1375,06/15/24 07:57:10 PM,5.83,87.33,,,,
1376,06/15/24 08:57:10 PM,5.05,86.97,,,,
1377,06/15/24 09:57:10 PM,5.14,87.26,,,,
1378,06/15/24 10:57:10 PM,5.30,87.33,,,,
1379,06/15/24 11:57:10 PM,5.38,87.26,,,,
1380,06/16/24 12:57:10 AM,5.03,87.30,,,,
1381,06/16/24 01:57:10 AM,5.13,87.22,,,,
1382,06/16/24 02:57:10 AM,5.21,87.37,,,,
1383,06/16/24 03:57:10 AM,5.47,87.33,,,,
1384,06/16/24 04:57:10 AM,5.38,87.30,,,,
1385,06/16/24 05:57:10 AM,5.10,87.37,,,,
1386,06/16/24 06:57:10 AM,4.92,87.19,,,,
1387,06/16/24 07:57:10 AM,4.98,87.04,,,,
1388,06/16/24 08:57:10 AM,6.43,87.04,,,,
1389,06/16/24 09:57:10 AM,12.66,87.04,,,,
1390,06/16/24 10:57:10 AM,13.38,87.15,,,,
1391,06/16/24 11:57:10 AM,17.44,87.26,,,,
1392,06/16/24 12:57:10 PM,15.66,87.40,,,,
1393,06/16/24 01:57:10 PM,14.20,87.58,,,,
1394,06/16/24 02:57:10 PM,12.72,87.40,,,,
1395,06/16/24 03:57:10 PM,12.17,87.37,,,,
1396,06/16/24 04:57:10 PM,9.90,87.26,,,,
1397,06/16/24 05:57:10 PM,9.60,87.15,,,,
1398,06/16/24 06:57:10 PM,7.05,87.73,,,,
1399,06/16/24 07:57:10 PM,5.60,87.69,,,,
1400,06/16/24 08:57:10 PM,4.89,87.87,,,,
1401,06/16/24 09:57:10 PM,5.22,87.87,,,,
1402,06/16/24 10:57:10 PM,5.05,87.87,,,,
1403,06/16/24 11:57:10 PM,4.76,87.73,,,,
1404,06/17/24 12:57:10 AM,4.54,87.51,,,,
1405,06/17/24 01:57:10 AM,4.59,87.44,,,,
1406,06/17/24 02:57:10 AM,4.59,87.48,,,,
1407,06/17/24 03:57:10 AM,4.76,87.55,,,,
1408,06/17/24 04:57:10 AM,5.00,87.48,,,,
