"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Host Connected (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
914,05/25/24 08:50:08 AM,5.66,86.65,,,,,
915,05/25/24 09:50:08 AM,11.13,86.76,,,,,
916,05/25/24 10:50:08 AM,14.71,86.94,,,,,
917,05/25/24 11:50:08 AM,17.75,87.04,,,,,
918,05/25/24 12:50:08 PM,21.90,87.04,,,,,
919,05/25/24 01:50:08 PM,21.76,87.08,,,,,
920,05/25/24 02:50:08 PM,21.17,87.08,,,,,
921,05/25/24 03:50:08 PM,18.60,87.30,,,,,
922,05/25/24 04:50:08 PM,16.50,87.30,,,,,
923,05/25/24 05:50:08 PM,13.95,87.40,,,,,
924,05/25/24 06:50:08 PM,9.13,87.87,,,,,
925,05/25/24 07:50:08 PM,4.51,87.55,,,,,
926,05/25/24 08:50:08 PM,2.82,87.33,,,,,
927,05/25/24 09:50:08 PM,2.87,87.22,,,,,
928,05/25/24 10:50:08 PM,2.90,87.08,,,,,
929,05/25/24 11:50:08 PM,2.95,87.01,,,,,
930,05/26/24 12:50:08 AM,3.13,86.86,,,,,
931,05/26/24 01:50:08 AM,3.19,86.76,,,,,
932,05/26/24 02:50:08 AM,3.09,86.68,,,,,
933,05/26/24 03:50:08 AM,3.04,86.68,,,,,
934,05/26/24 04:50:08 AM,2.97,86.65,,,,,
935,05/26/24 05:50:08 AM,2.79,86.65,,,,,
936,05/26/24 06:50:08 AM,2.85,86.65,,,,,
937,05/26/24 07:50:08 AM,3.67,86.58,,,,,
938,05/26/24 08:50:08 AM,8.31,86.58,,,,,
939,05/26/24 09:50:08 AM,13.48,86.72,,,,,
940,05/26/24 10:50:08 AM,18.00,86.83,,,,,
941,05/26/24 11:50:08 AM,23.63,87.04,,,,,
942,05/26/24 12:50:08 PM,29.16,87.19,,,,,
943,05/26/24 01:50:08 PM,31.05,87.30,,,,,
944,05/26/24 02:50:08 PM,30.17,87.33,,,,,
945,05/26/24 03:50:08 PM,24.65,87.26,,,,,
946,05/26/24 04:50:08 PM,20.26,87.30,,,,,
947,05/26/24 05:50:08 PM,14.81,87.40,,,,,
948,05/26/24 06:50:08 PM,10.36,87.62,,,,,
949,05/26/24 07:50:08 PM,4.14,87.87,,,,,
950,05/26/24 08:50:08 PM,2.08,87.33,,,,,
951,05/26/24 09:50:08 PM,1.95,87.37,,,,,
952,05/26/24 10:50:08 PM,1.84,87.22,,,,,
953,05/26/24 11:50:08 PM,1.92,87.04,,,,,
954,05/27/24 12:50:08 AM,1.92,86.94,,,,,
955,05/27/24 01:50:08 AM,1.96,86.86,,,,,
956,05/27/24 02:50:08 AM,1.96,86.86,,,,,
957,05/27/24 03:50:08 AM,1.86,86.86,,,,,
958,05/27/24 04:50:08 AM,1.65,86.86,,,,,
959,05/27/24 05:50:08 AM,1.59,86.86,,,,,
960,05/27/24 06:50:08 AM,1.30,86.83,,,,,
961,05/27/24 07:50:08 AM,1.95,86.72,,,,,
962,05/27/24 08:50:08 AM,8.21,86.86,,,,,
963,05/27/24 09:50:08 AM,14.54,86.94,,,,,
964,05/27/24 10:50:08 AM,21.54,87.15,,,,,
965,05/27/24 11:50:08 AM,24.87,87.26,,,,,
966,05/27/24 12:50:08 PM,28.92,87.44,,,,,
967,05/27/24 01:50:08 PM,28.14,87.58,,,,,
968,05/27/24 02:50:08 PM,25.94,87.62,,,,,
969,05/27/24 03:50:08 PM,22.98,87.66,,,,,
970,05/27/24 04:50:08 PM,20.87,87.66,,,,,
971,05/27/24 05:50:08 PM,17.96,87.58,,,,,
972,05/27/24 06:50:08 PM,11.75,87.40,,,,,
973,05/27/24 07:50:08 PM,3.02,87.30,,,,,
974,05/27/24 08:50:08 PM,1.42,87.48,,,,,
975,05/27/24 09:50:08 PM,1.20,87.33,,,,,
976,05/27/24 10:50:08 PM,1.27,87.19,,,,,
977,05/27/24 11:50:08 PM,1.26,87.12,,,,,
978,05/28/24 12:50:08 AM,1.23,87.01,,,,,
979,05/28/24 01:50:08 AM,1.15,87.01,,,,,
980,05/28/24 02:50:08 AM,1.18,86.94,,,,,
981,05/28/24 03:50:08 AM,1.27,86.86,,,,,
982,05/28/24 04:50:08 AM,1.43,86.90,,,,,
983,05/28/24 05:50:08 AM,1.50,86.83,,,,,
984,05/28/24 06:50:08 AM,1.39,86.72,,,,,
985,05/28/24 07:50:08 AM,2.15,86.72,,,,,
986,05/28/24 08:50:08 AM,5.98,86.72,,,,,
987,05/28/24 09:50:08 AM,13.18,86.76,,,,,
988,05/28/24 10:50:08 AM,18.76,86.97,,,,,
989,05/28/24 11:50:08 AM,23.73,87.15,,,,,
990,05/28/24 12:50:08 PM,29.58,87.40,,,,,
991,05/28/24 01:50:08 PM,29.45,87.62,,,,,
992,05/28/24 02:50:08 PM,27.30,87.73,,,,,
993,05/28/24 03:50:08 PM,23.85,87.84,,,,,
994,05/28/24 04:50:08 PM,20.33,87.66,,,,,
995,05/28/24 05:50:08 PM,17.27,87.55,,,,,
996,05/28/24 06:50:08 PM,10.36,87.37,,,,,
997,05/28/24 07:50:08 PM,2.36,87.48,,,,,
998,05/28/24 08:50:08 PM,1.39,87.37,,,,,
999,05/28/24 09:50:08 PM,1.26,87.26,,,,,
1000,05/28/24 10:50:08 PM,1.24,87.19,,,,,
1001,05/28/24 11:50:08 PM,1.27,87.15,,,,,
1002,05/29/24 12:50:08 AM,1.32,87.15,,,,,
1003,05/29/24 01:50:08 AM,1.09,87.15,,,,,
1004,05/29/24 02:50:08 AM,1.78,87.12,,,,,
1005,05/29/24 03:50:08 AM,1.80,87.08,,,,,
1006,05/29/24 04:50:08 AM,1.69,87.04,,,,,
1007,05/29/24 05:50:08 AM,1.44,87.01,,,,,
1008,05/29/24 06:50:08 AM,1.18,86.94,,,,,
1009,05/29/24 07:50:08 AM,2.73,86.90,,,,,
1010,05/29/24 08:50:08 AM,12.52,86.94,,,,,
1011,05/29/24 09:50:08 AM,17.42,87.04,,,,,
1012,05/29/24 10:50:08 AM,16.55,87.22,,,,,
1013,05/29/24 11:50:08 AM,18.24,87.66,,,,,
1014,05/29/24 12:50:08 PM,26.41,87.91,,,,,
1015,05/29/24 01:50:08 PM,30.88,87.87,,,,,
1016,05/29/24 02:50:08 PM,30.79,87.87,,,,,
1017,05/29/24 03:50:08 PM,23.56,87.91,,,,,
1018,05/29/24 04:50:08 PM,21.33,87.80,,,,,
1019,05/29/24 05:50:08 PM,15.30,87.55,,,,,
1020,05/29/24 06:50:08 PM,11.39,87.66,,,,,
1021,05/29/24 07:50:08 PM,2.72,87.22,,,,,
1022,05/29/24 08:50:08 PM,1.28,86.90,,,,,
1023,05/29/24 09:50:08 PM,1.24,87.44,,,,,
1024,05/29/24 10:50:08 PM,1.20,87.37,,,,,
1025,05/29/24 11:50:08 PM,1.05,87.26,,,,,
1026,05/30/24 12:50:08 AM,0.72,87.22,,,,,
1027,05/30/24 01:50:08 AM,0.88,87.15,,,,,
1028,05/30/24 02:50:08 AM,0.72,87.12,,,,,
1029,05/30/24 03:50:08 AM,0.62,87.08,,,,,
1030,05/30/24 04:50:08 AM,0.47,87.08,,,,,
1031,05/30/24 05:50:08 AM,0.60,87.04,,,,,
1032,05/30/24 06:50:08 AM,0.57,87.01,,,,,
1033,05/30/24 07:50:08 AM,1.00,86.61,,,,,
1034,05/30/24 08:50:08 AM,8.15,86.61,,,,,
1035,05/30/24 09:50:08 AM,18.95,86.72,,,,,
1036,05/30/24 10:50:08 AM,23.08,87.08,,,,,
1037,05/30/24 11:50:08 AM,27.58,87.40,,,,,
1038,05/30/24 12:50:08 PM,32.76,87.58,,,,,
1039,05/30/24 01:50:08 PM,38.96,87.87,,,,,
1040,05/30/24 02:50:08 PM,34.65,87.94,,,,,
1041,05/30/24 03:50:08 PM,34.13,88.12,,,,,
1042,05/30/24 04:50:08 PM,27.37,88.05,,,,,
1043,05/30/24 05:50:08 PM,20.19,88.02,,,,,
1044,05/30/24 06:50:08 PM,14.70,87.98,,,,,
1045,05/30/24 07:50:08 PM,1.96,87.76,,,,,
1046,05/30/24 08:50:08 PM,1.20,87.69,,,,,
1047,05/30/24 09:50:08 PM,1.09,87.44,,,,,
1048,05/30/24 10:50:08 PM,1.11,87.08,,,,,
1049,05/30/24 11:50:08 PM,0.89,87.19,,,,,
1050,05/31/24 12:50:08 AM,0.91,87.19,,,,,
1051,05/31/24 01:50:08 AM,0.83,87.15,,,,,
1052,05/31/24 02:50:08 AM,0.81,87.08,,,,,
1053,05/31/24 03:50:08 AM,0.82,86.94,,,,,
1054,05/31/24 04:50:08 AM,0.84,86.90,,,,,
1055,05/31/24 05:50:08 AM,0.96,86.86,,,,,
1056,05/31/24 06:50:08 AM,0.91,86.90,,,,,
1057,05/31/24 07:50:08 AM,1.95,86.97,,,,,
1058,05/31/24 08:50:08 AM,10.12,87.01,,,,,
1059,05/31/24 09:50:08 AM,17.12,87.08,,,,,
1060,05/31/24 10:50:08 AM,18.44,87.26,,,,,
1061,05/31/24 11:50:08 AM,24.33,87.66,,,,,
1062,05/31/24 12:50:08 PM,32.36,88.05,,,,,
1063,05/31/24 01:50:08 PM,32.97,87.91,,,,,
1064,05/31/24 02:50:08 PM,31.50,87.87,,,,,
1065,05/31/24 03:50:08 PM,28.79,87.87,,,,,
1066,05/31/24 04:50:08 PM,23.84,87.84,,,,,
1067,05/31/24 05:50:08 PM,18.54,87.76,,,,,
1068,05/31/24 06:50:08 PM,10.38,87.80,,,,,
1069,05/31/24 07:50:08 PM,2.02,87.51,,,,,
1070,05/31/24 08:50:08 PM,0.99,87.04,,,,,
1071,05/31/24 09:50:08 PM,0.91,86.86,,,,,
1072,05/31/24 10:50:08 PM,0.85,86.68,,,,,
1073,05/31/24 11:50:08 PM,0.81,86.68,,,,,
1074,06/01/24 12:50:08 AM,0.74,86.65,,,,,
1075,06/01/24 01:50:08 AM,0.51,86.43,,,,,
1076,06/01/24 02:50:08 AM,0.72,86.90,,,,,
1077,06/01/24 03:50:08 AM,0.76,86.94,,,,,
1078,06/01/24 04:50:08 AM,0.84,86.90,,,,,
1079,06/01/24 05:50:08 AM,0.87,86.90,,,,,
1080,06/01/24 06:50:08 AM,0.79,86.90,,,,,
1081,06/01/24 07:50:08 AM,1.34,86.83,,,,,
1082,06/01/24 08:50:08 AM,7.42,86.79,,,,,
1083,06/01/24 09:50:08 AM,14.43,86.97,,,,,
1084,06/01/24 10:50:08 AM,16.32,87.15,,,,,
1085,06/01/24 11:50:08 AM,24.70,87.51,,,,,
1086,06/01/24 12:50:08 PM,31.20,87.76,,,,,
1087,06/01/24 01:50:08 PM,34.48,88.20,,,,,
1088,06/01/24 02:50:08 PM,33.67,87.91,,,,,
1089,06/01/24 03:50:08 PM,18.36,87.73,,,,,
1090,06/01/24 04:50:08 PM,24.10,87.84,,,,,
1091,06/01/24 05:50:08 PM,21.12,87.76,,,,,
1092,06/01/24 06:50:08 PM,10.56,87.58,,,,,
1093,06/01/24 07:50:08 PM,1.32,87.44,,,,,
1094,06/01/24 08:50:08 PM,0.74,87.26,,,,,
1095,06/01/24 09:50:08 PM,0.65,87.08,,,,,
1096,06/01/24 10:50:08 PM,0.75,87.01,,,,,
1097,06/01/24 11:50:08 PM,0.72,86.97,,,,,
1098,06/02/24 12:50:08 AM,0.71,86.97,,,,,
1099,06/02/24 01:50:08 AM,0.62,86.94,,,,,
1100,06/02/24 02:50:08 AM,0.59,86.79,,,,,
1101,06/02/24 03:50:08 AM,0.44,86.50,,,,,
1102,06/02/24 04:50:08 AM,0.32,86.47,,,,,
1103,06/02/24 05:50:08 AM,0.37,86.54,,,,,
1104,06/02/24 06:50:08 AM,0.51,86.65,,,,,
1105,06/02/24 07:50:08 AM,1.03,86.50,,,,,
1106,06/02/24 08:50:08 AM,7.17,86.79,,,,,
1107,06/02/24 09:50:08 AM,15.00,86.94,,,,,
1108,06/02/24 10:50:08 AM,18.22,87.15,,,,,
1109,06/02/24 11:50:08 AM,25.70,87.48,,,,,
1110,06/02/24 12:50:08 PM,34.14,87.76,,,,,
1111,06/02/24 01:50:08 PM,37.16,88.23,,,,,
1112,06/02/24 02:50:08 PM,35.93,88.23,,,,,
1113,06/02/24 03:50:08 PM,30.41,88.12,,,,,
1114,06/02/24 04:50:08 PM,25.32,88.16,,,,,
1115,06/02/24 05:50:08 PM,19.60,88.12,,,,,
1116,06/02/24 06:50:08 PM,8.69,87.76,,,,,
1117,06/02/24 07:50:08 PM,1.72,87.58,,,,,
1118,06/02/24 08:50:08 PM,0.65,87.51,,,,,
1119,06/02/24 09:50:08 PM,0.80,87.22,,,,,
1120,06/02/24 10:50:08 PM,0.81,87.15,,,,,
1121,06/02/24 11:50:08 PM,0.82,87.12,,,,,
1122,06/03/24 12:50:08 AM,0.77,87.12,,,,,
1123,06/03/24 01:50:08 AM,0.52,86.86,,,,,
1124,06/03/24 02:50:08 AM,0.52,86.79,,,,,
1125,06/03/24 03:50:08 AM,0.39,86.36,,,,,
1126,06/03/24 04:50:08 AM,0.36,86.32,,,,,
1127,06/03/24 05:50:08 AM,0.13,86.40,,,,,
1128,06/03/24 06:50:08 AM,0.17,86.50,,,,,
1129,06/03/24 07:50:08 AM,0.58,86.40,,,,,
1130,06/03/24 08:50:08 AM,9.47,86.86,,,,,
1131,06/03/24 09:50:08 AM,18.08,87.08,,,,,
1132,06/03/24 10:50:08 AM,17.11,87.22,,,,,
1133,06/03/24 11:50:08 AM,24.49,87.55,,,,,
1134,06/03/24 12:50:08 PM,34.91,87.87,,,,,
1135,06/03/24 01:50:08 PM,36.83,88.20,,,,,
1136,06/03/24 02:50:08 PM,35.83,88.45,,,,,
1137,06/03/24 03:50:08 PM,25.71,88.59,,,,,
1138,06/03/24 04:50:08 PM,16.89,88.52,,,,,
1139,06/03/24 05:50:08 PM,18.67,88.38,,,,,
1140,06/03/24 06:50:08 PM,11.87,88.05,,,,,
1141,06/03/24 07:50:08 PM,1.75,87.84,,,,,
1142,06/03/24 08:50:08 PM,0.79,87.55,,,,,
1143,06/03/24 09:50:08 PM,0.75,87.62,,,,,
1144,06/03/24 10:50:08 PM,1.88,87.37,,,,,
1145,06/03/24 11:50:08 PM,2.24,87.15,,,,,
1146,06/04/24 12:50:08 AM,1.88,87.12,,,,,
1147,06/04/24 01:50:08 AM,1.76,87.08,,,,,
1148,06/04/24 02:50:08 AM,1.84,87.01,,,,,
1149,06/04/24 03:50:08 AM,1.36,86.94,,,,,
1150,06/04/24 04:50:08 AM,0.82,86.58,,,,,
1151,06/04/24 05:50:08 AM,0.69,86.68,,,,,
1152,06/04/24 06:50:08 AM,0.36,86.58,,,,,
1153,06/04/24 07:50:08 AM,1.08,86.72,,,,,
1154,06/04/24 08:50:08 AM,5.58,86.61,,,,,
1155,06/04/24 09:50:08 AM,12.79,86.97,,,,,
1156,06/04/24 10:50:08 AM,10.35,87.15,,,,,
1157,06/04/24 11:50:08 AM,14.55,87.40,,,,,
1158,06/04/24 12:50:08 PM,19.36,87.69,,,,,
1159,06/04/24 01:50:08 PM,22.05,87.87,,,,,
1160,06/04/24 02:50:08 PM,21.72,88.02,,,,,
1161,06/04/24 03:50:08 PM,15.73,88.30,,,,,
1162,06/04/24 04:50:08 PM,10.60,88.27,,,,,
1163,06/04/24 05:50:08 PM,12.26,88.12,,,,,
1164,06/04/24 06:50:08 PM,7.33,87.91,,,,,
1165,06/04/24 07:50:08 PM,6.04,87.69,,,,,
1166,06/04/24 08:50:08 PM,2.37,87.69,,,,,
1167,06/04/24 09:50:08 PM,2.48,87.62,,,,,
1168,06/04/24 10:50:08 PM,3.74,87.40,,,,,
1169,06/04/24 11:50:08 PM,3.85,87.19,,,,,
1170,06/05/24 12:50:08 AM,3.82,87.12,,,,,
1171,06/05/24 01:50:08 AM,3.68,87.08,,,,,
1172,06/05/24 02:50:08 AM,3.61,87.04,,,,,
1173,06/05/24 03:50:08 AM,3.26,86.97,,,,,
1174,06/05/24 04:50:08 AM,2.01,86.72,,,,,
1175,06/05/24 05:50:08 AM,1.08,86.22,,,,,
1176,06/05/24 06:50:08 AM,1.03,86.50,,,,,
1177,06/05/24 07:50:08 AM,1.93,86.58,,,,,
1178,06/05/24 08:50:08 AM,8.23,86.54,,,,,
1179,06/05/24 09:50:08 AM,15.54,86.83,,,,,
1180,06/05/24 10:50:08 AM,20.18,87.30,,,,,
1181,06/05/24 11:50:08 AM,18.30,87.40,,,,,
1182,06/05/24 12:50:08 PM,23.69,87.51,,,,,
1183,06/05/24 01:50:08 PM,24.55,87.62,,,,,
1184,06/05/24 02:50:08 PM,26.18,87.94,,,,,
1185,06/05/24 03:50:08 PM,21.00,88.20,,,,,
1186,06/05/24 04:50:08 PM,17.01,88.16,,,,,
1187,06/05/24 05:50:08 PM,15.33,88.41,,,,,
1188,06/05/24 06:50:08 PM,13.56,87.91,,,,,
1189,06/05/24 07:50:08 PM,5.86,87.84,,,,,
1190,06/05/24 08:50:08 PM,3.49,87.58,,,,,
1191,06/05/24 09:50:08 PM,3.02,87.48,,,,,
1192,06/05/24 10:50:08 PM,2.40,87.40,,,,,
1193,06/05/24 11:50:08 PM,2.47,87.33,,,,,
1194,06/06/24 12:50:08 AM,2.88,87.19,,,,,
1195,06/06/24 01:50:08 AM,2.62,87.12,,,,,
1196,06/06/24 02:50:08 AM,2.34,87.12,,,,,
1197,06/06/24 03:50:08 AM,1.95,87.08,,,,,
1198,06/06/24 04:50:08 AM,0.82,86.68,,,,,
1199,06/06/24 05:50:08 AM,0.28,86.58,,,,,
1200,06/06/24 06:50:08 AM,0.46,86.72,,,,,
1201,06/06/24 07:50:08 AM,1.45,86.72,,,,,
1202,06/06/24 08:50:08 AM,5.61,86.79,,,,,
1203,06/06/24 09:50:08 AM,9.65,86.97,,,,,
1204,06/06/24 10:50:08 AM,17.07,87.33,,,,,
1205,06/06/24 11:50:08 AM,20.05,87.55,,,,,
1206,06/06/24 12:50:08 PM,27.06,87.76,,,,,
1207,06/06/24 01:50:08 PM,30.42,88.05,,,,,
1208,06/06/24 02:50:08 PM,24.73,88.05,,,,,
1209,06/06/24 03:50:08 PM,24.29,88.34,,,,,
1210,06/06/24 04:50:08 PM,16.43,88.41,,,,,
1211,06/06/24 05:50:08 PM,12.54,88.41,,,,,
1212,06/06/24 06:50:08 PM,10.03,87.87,,,,,
1213,06/06/24 07:50:08 PM,6.89,87.76,,,,,
1214,06/06/24 08:50:08 PM,3.94,88.02,,,,,
1215,06/06/24 09:50:08 PM,3.49,87.87,,,,,
1216,06/06/24 10:50:08 PM,2.58,87.73,,,,,
1217,06/06/24 11:50:08 PM,2.61,87.51,,,,,
1218,06/07/24 12:50:08 AM,2.90,87.33,,,,,
1219,06/07/24 01:50:08 AM,2.75,87.30,,,,,
1220,06/07/24 02:50:08 AM,2.48,87.26,,,,,
1221,06/07/24 03:50:08 AM,2.23,87.22,,,,,
1222,06/07/24 04:50:08 AM,1.71,87.12,,,,,
1223,06/07/24 05:50:08 AM,1.14,86.86,,,,,
1224,06/07/24 06:50:08 AM,0.89,86.65,,,,,
1225,06/07/24 07:50:08 AM,1.77,86.76,,,,,
1226,06/07/24 08:50:08 AM,5.44,86.97,,,,,
1227,06/07/24 09:50:08 AM,10.91,87.08,,,,,
1228,06/07/24 10:50:08 AM,14.44,87.19,,,,,
1229,06/07/24 11:50:08 AM,17.96,87.44,,,,,
1230,06/07/24 12:50:08 PM,27.81,87.69,,,,,
1231,06/07/24 01:50:08 PM,19.34,87.69,,,,,
1232,06/07/24 02:50:08 PM,25.34,87.76,,,,,
1233,06/07/24 03:50:08 PM,23.76,87.91,,,,,
1234,06/07/24 04:50:08 PM,23.55,88.34,,,,,
1235,06/07/24 05:50:08 PM,14.72,88.02,,,,,
1236,06/07/24 06:50:08 PM,8.27,87.98,,,,,
1237,06/07/24 07:50:08 PM,3.94,87.84,,,,,
1238,06/07/24 08:50:08 PM,2.85,87.69,,,,,
1239,06/07/24 09:50:08 PM,1.99,87.48,,,,,
1240,06/07/24 10:50:08 PM,1.54,87.37,,,,,
1241,06/07/24 11:50:08 PM,1.03,87.26,,,,,
1242,06/08/24 12:50:08 AM,0.73,87.26,,,,,
1243,06/08/24 01:50:08 AM,1.04,87.04,,,,,
1244,06/08/24 02:50:08 AM,1.74,87.26,,,,,
1245,06/08/24 03:50:08 AM,1.67,87.19,,,,,
1246,06/08/24 04:50:08 AM,1.52,87.22,,,,,
1247,06/08/24 05:50:08 AM,1.08,87.15,,,,,
1248,06/08/24 06:50:08 AM,0.88,87.08,,,,,
1249,06/08/24 07:50:08 AM,1.95,86.97,,,,,
1250,06/08/24 08:50:08 AM,4.37,87.08,,,,,
1251,06/08/24 09:50:08 AM,8.45,87.19,,,,,
1252,06/08/24 10:50:08 AM,11.49,87.55,,,,,
1253,06/08/24 11:50:08 AM,13.54,87.73,,,,,
1254,06/08/24 12:50:08 PM,11.31,87.69,,,,,
1255,06/08/24 01:50:08 PM,14.93,87.76,,,,,
1256,06/08/24 02:50:08 PM,16.02,87.76,,,,,
1257,06/08/24 03:50:08 PM,18.60,88.23,,,,,
1258,06/08/24 04:50:08 PM,11.53,88.52,,,,,
1259,06/08/24 05:50:08 PM,16.73,88.48,,,,,
1260,06/08/24 06:50:08 PM,10.87,87.94,,,,,
1261,06/08/24 07:50:08 PM,6.67,87.76,,,,,
1262,06/08/24 08:50:08 PM,2.90,87.69,,,,,
1263,06/08/24 09:50:08 PM,2.88,87.62,,,,,
1264,06/08/24 10:50:08 PM,2.10,87.58,,,,,
1265,06/08/24 11:50:08 PM,1.58,87.66,,,,,
1266,06/09/24 12:50:08 AM,2.49,87.51,,,,,
1267,06/09/24 01:50:08 AM,2.32,87.33,,,,,
1268,06/09/24 02:50:08 AM,3.67,87.33,,,,,
1269,06/09/24 03:50:08 AM,3.57,87.30,,,,,
1270,06/09/24 04:50:08 AM,3.46,87.04,,,,,
1271,06/09/24 05:50:08 AM,3.24,86.94,,,,,
1272,06/09/24 06:50:08 AM,3.43,86.90,,,,,
1273,06/09/24 07:50:08 AM,3.68,86.65,,,,,
1274,06/09/24 08:50:08 AM,5.41,86.65,,,,,
1275,06/09/24 09:50:08 AM,9.68,86.68,,,,,
1276,06/09/24 10:50:08 AM,13.12,86.97,,,,,
1277,06/09/24 11:50:08 AM,17.72,87.33,,,,,
1278,06/09/24 12:50:08 PM,21.00,87.62,,,,,
1279,06/09/24 01:50:08 PM,17.74,87.69,,,,,
1280,06/09/24 02:50:08 PM,19.80,87.66,,,,,
1281,06/09/24 03:50:08 PM,20.65,87.76,,,,,
1282,06/09/24 04:50:08 PM,19.03,87.80,,,,,
1283,06/09/24 05:50:08 PM,18.04,87.98,,,,,
1284,06/09/24 06:50:08 PM,15.57,87.91,,,,,
1285,06/09/24 07:50:08 PM,6.65,87.84,,,,,
1286,06/09/24 08:50:08 PM,3.02,87.69,,,,,
1287,06/09/24 09:50:08 PM,2.54,87.55,,,,,
1288,06/09/24 10:50:08 PM,1.29,87.37,,,,,
1289,06/09/24 11:50:08 PM,0.41,87.33,,,,,
1290,06/10/24 12:50:08 AM,0.74,87.37,,,,,
1291,06/10/24 01:50:08 AM,1.33,87.40,,,,,
1292,06/10/24 02:50:08 AM,1.56,87.40,,,,,
1293,06/10/24 03:50:08 AM,1.63,87.26,,,,,
1294,06/10/24 04:50:08 AM,1.60,87.15,,,,,
1295,06/10/24 05:50:08 AM,2.39,87.22,,,,,
1296,06/10/24 06:50:08 AM,2.58,87.19,,,,,
1297,06/10/24 07:50:08 AM,2.74,87.15,,,,,
1298,06/10/24 08:50:08 AM,5.61,87.08,,,,,
1299,06/10/24 09:50:08 AM,19.59,87.40,,,,,
1300,06/10/24 10:50:08 AM,20.65,87.84,,,,,
1301,06/10/24 11:50:08 AM,22.50,88.16,,,,,
1302,06/10/24 12:50:08 PM,26.19,88.20,,,,,
1303,06/10/24 01:50:08 PM,31.69,88.45,,,,,
1304,06/10/24 02:50:08 PM,30.69,88.63,,,,,
1305,06/10/24 03:50:08 PM,24.08,88.34,,,,,
1306,06/10/24 04:50:08 PM,14.88,88.27,,,,,
1307,06/10/24 05:50:08 PM,14.04,88.38,,,,,
1308,06/10/24 06:50:08 PM,8.03,88.23,,,,,
1309,06/10/24 07:50:08 PM,5.92,88.05,,,,,
1310,06/10/24 08:50:08 PM,4.99,87.91,,,,,
1311,06/10/24 09:50:08 PM,4.62,87.84,,,,,
1312,06/10/24 10:50:08 PM,3.78,87.80,,,,,
1313,06/10/24 11:50:08 PM,2.74,87.76,,,,,
1314,06/11/24 12:50:08 AM,1.53,87.76,,,,,
1315,06/11/24 01:50:08 AM,1.53,87.76,,,,,
1316,06/11/24 02:50:08 AM,1.87,87.76,,,,,
1317,06/11/24 03:50:08 AM,2.48,87.69,,,,,
1318,06/11/24 04:50:08 AM,1.76,87.62,,,,,
1319,06/11/24 05:50:08 AM,2.31,87.58,,,,,
1320,06/11/24 06:50:08 AM,1.15,87.62,,,,,
1321,06/11/24 07:50:08 AM,1.93,87.62,,,,,
1322,06/11/24 08:50:08 AM,4.44,87.73,,,,,
1323,06/11/24 09:50:08 AM,12.76,87.87,,,,,
1324,06/11/24 10:50:08 AM,14.94,88.05,,,,,
1325,06/11/24 11:50:08 AM,16.35,88.27,,,,,
1326,06/11/24 12:50:08 PM,15.77,88.74,,,,,
1327,06/11/24 01:50:08 PM,10.41,88.95,,,,,
1328,06/11/24 02:50:08 PM,18.84,88.95,,,,,
1329,06/11/24 03:50:08 PM,17.37,89.02,,,,,
1330,06/11/24 04:50:08 PM,14.42,88.95,,,,,
1331,06/11/24 05:50:08 PM,12.20,88.74,,,,,
1332,06/11/24 06:50:08 PM,9.13,88.52,,,,,
1333,06/11/24 07:50:08 PM,6.30,88.34,,,,,
1334,06/11/24 08:50:08 PM,4.40,88.27,,,,,
1335,06/11/24 09:50:08 PM,3.48,88.09,,,,,
1336,06/11/24 10:50:08 PM,1.91,88.27,,,,,
1337,06/11/24 11:50:08 PM,2.08,88.09,,,,,
1338,06/12/24 12:50:08 AM,1.78,87.98,,,,,
1339,06/12/24 01:50:08 AM,1.57,87.94,,,,,
1340,06/12/24 02:50:08 AM,1.36,87.87,,,,,
1341,06/12/24 03:50:08 AM,1.24,87.87,,,,,
1342,06/12/24 04:50:08 AM,2.94,87.84,,,,,
1343,06/12/24 05:50:08 AM,3.06,87.80,,,,,
1344,06/12/24 06:50:08 AM,2.72,87.76,,,,,
1345,06/12/24 07:50:08 AM,5.54,87.94,,,,,
1346,06/12/24 08:50:08 AM,7.55,87.76,,,,,
1347,06/12/24 09:50:08 AM,8.35,87.84,,,,,
1348,06/12/24 10:50:08 AM,7.76,87.87,,,,,
1349,06/12/24 11:50:08 AM,11.68,88.02,,,,,
1350,06/12/24 12:50:08 PM,16.60,88.30,,,,,
1351,06/12/24 01:50:08 PM,15.16,88.59,,,,,
1352,06/12/24 02:50:08 PM,14.96,88.88,,,,,
1353,06/12/24 03:50:08 PM,14.31,89.17,,,,,
1354,06/12/24 04:50:08 PM,14.91,88.99,,,,,
1355,06/12/24 05:50:08 PM,11.18,88.59,,,,,
1356,06/12/24 06:50:08 PM,9.46,88.45,,,,,
1357,06/12/24 07:50:08 PM,6.48,88.41,,,,,
1358,06/12/24 08:50:08 PM,5.26,88.16,,,,,
1359,06/12/24 09:50:08 PM,4.46,88.09,,,,,
1360,06/12/24 10:50:08 PM,3.43,88.05,,,,,
1361,06/12/24 11:50:08 PM,2.42,88.05,,,,,
