"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Coupler Detached (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
915,05/27/24 11:31:45 AM,9.26,87.04,,,,,
916,05/27/24 12:31:45 PM,12.62,87.19,,,,,
917,05/27/24 01:31:45 PM,12.15,87.26,,,,,
918,05/27/24 02:31:45 PM,12.56,87.26,,,,,
919,05/27/24 03:31:45 PM,14.51,87.22,,,,,
920,05/27/24 04:31:45 PM,12.70,87.26,,,,,
921,05/27/24 05:31:45 PM,12.28,87.26,,,,,
922,05/27/24 06:31:45 PM,9.47,87.12,,,,,
923,05/27/24 07:31:45 PM,4.90,87.04,,,,,
924,05/27/24 08:31:45 PM,3.05,86.94,,,,,
925,05/27/24 09:31:45 PM,3.33,86.86,,,,,
926,05/27/24 10:31:45 PM,2.87,86.83,,,,,
927,05/27/24 11:31:45 PM,2.71,86.86,,,,,
928,05/28/24 12:31:45 AM,2.59,86.90,,,,,
929,05/28/24 01:31:45 AM,2.63,86.90,,,,,
930,05/28/24 02:31:45 AM,3.03,86.97,,,,,
931,05/28/24 03:31:45 AM,3.24,86.94,,,,,
932,05/28/24 04:31:45 AM,3.66,86.86,,,,,
933,05/28/24 05:31:45 AM,3.21,86.79,,,,,
934,05/28/24 06:31:45 AM,3.51,86.83,,,,,
935,05/28/24 07:31:45 AM,1.84,86.76,,,,,
936,05/28/24 08:31:45 AM,0.50,86.65,,,,,
937,05/28/24 09:31:45 AM,0.56,86.54,,,,,
938,05/28/24 10:31:45 AM,0.49,86.72,,,,,
939,05/28/24 11:31:45 AM,0.67,86.86,,,,,
940,05/28/24 12:31:45 PM,1.60,87.12,,,,,
941,05/28/24 01:31:45 PM,1.51,87.30,,,,,
942,05/28/24 02:31:45 PM,1.54,87.33,,,,,
943,05/28/24 03:31:45 PM,7.55,87.37,,,,,
944,05/28/24 04:31:45 PM,7.18,87.37,,,,,
945,05/28/24 05:31:45 PM,8.42,87.33,,,,,
946,05/28/24 06:31:45 PM,7.71,87.22,,,,,
947,05/28/24 07:31:45 PM,7.50,87.08,,,,,
948,05/28/24 08:31:45 PM,4.85,87.08,,,,,
949,05/28/24 09:31:45 PM,6.44,87.19,,,,,
950,05/28/24 10:31:45 PM,6.56,87.30,,,,,
951,05/28/24 11:31:45 PM,6.95,87.30,,,,,
952,05/29/24 12:31:45 AM,6.75,87.22,,,,,
953,05/29/24 01:31:45 AM,6.75,87.12,,,,,
954,05/29/24 02:31:45 AM,6.72,86.97,,,,,
955,05/29/24 03:31:45 AM,6.59,86.94,,,,,
956,05/29/24 04:31:45 AM,6.36,86.90,,,,,
957,05/29/24 05:31:45 AM,6.24,86.76,,,,,
958,05/29/24 06:31:45 AM,5.98,86.76,,,,,
959,05/29/24 07:31:45 AM,5.95,86.72,,,,,
960,05/29/24 08:31:45 AM,6.23,86.79,,,,,
961,05/29/24 09:31:45 AM,6.67,86.86,,,,,
962,05/29/24 10:31:45 AM,6.91,86.97,,,,,
963,05/29/24 11:31:45 AM,7.94,87.37,,,,,
964,05/29/24 12:31:45 PM,7.74,87.40,,,,,
965,05/29/24 01:31:45 PM,7.95,87.37,,,,,
966,05/29/24 02:31:45 PM,8.20,87.44,,,,,
967,05/29/24 03:31:45 PM,8.36,87.51,,,,,
968,05/29/24 04:31:45 PM,8.22,87.44,,,,,
969,05/29/24 05:31:45 PM,8.42,87.48,,,,,
970,05/29/24 06:31:45 PM,8.47,87.91,,,,,
971,05/29/24 07:31:45 PM,8.37,87.84,,,,,
972,05/29/24 08:31:45 PM,7.95,87.76,,,,,
973,05/29/24 09:31:45 PM,7.71,87.80,,,,,
974,05/29/24 10:31:45 PM,6.78,87.19,,,,,
975,05/29/24 11:31:45 PM,6.75,87.40,,,,,
976,05/30/24 12:31:45 AM,7.05,87.40,,,,,
977,05/30/24 01:31:45 AM,6.69,87.26,,,,,
978,05/30/24 02:31:45 AM,6.34,87.15,,,,,
979,05/30/24 03:31:45 AM,6.50,87.19,,,,,
980,05/30/24 04:31:45 AM,6.37,87.12,,,,,
981,05/30/24 05:31:45 AM,6.34,86.97,,,,,
982,05/30/24 06:31:45 AM,5.88,86.90,,,,,
983,05/30/24 07:31:45 AM,5.78,86.68,,,,,
984,05/30/24 08:31:45 AM,5.56,86.50,,,,,
985,05/30/24 09:31:45 AM,6.00,86.68,,,,,
986,05/30/24 10:31:45 AM,6.37,86.68,,,,,
987,05/30/24 11:31:45 AM,7.02,86.79,,,,,
988,05/30/24 12:31:45 PM,7.84,87.12,,,,,
989,05/30/24 01:31:45 PM,8.75,87.44,,,,,
990,05/30/24 02:31:45 PM,9.34,87.76,,,,,
991,05/30/24 03:31:45 PM,9.49,87.76,,,,,
992,05/30/24 04:31:45 PM,9.22,87.48,,,,,
993,05/30/24 05:31:45 PM,9.00,87.44,,,,,
994,05/30/24 06:31:45 PM,8.24,87.37,,,,,
995,05/30/24 07:31:45 PM,7.93,87.37,,,,,
996,05/30/24 08:31:45 PM,8.03,87.58,,,,,
997,05/30/24 09:31:45 PM,7.78,87.55,,,,,
998,05/30/24 10:31:45 PM,7.51,87.48,,,,,
999,05/30/24 11:31:45 PM,6.54,87.19,,,,,
1000,05/31/24 12:31:45 AM,6.56,87.26,,,,,
1001,05/31/24 01:31:45 AM,6.54,87.15,,,,,
1002,05/31/24 02:31:45 AM,6.26,87.01,,,,,
1003,05/31/24 03:31:45 AM,6.33,87.01,,,,,
1004,05/31/24 04:31:45 AM,6.55,86.97,,,,,
1005,05/31/24 05:31:45 AM,6.33,86.90,,,,,
1006,05/31/24 06:31:45 AM,6.29,86.79,,,,,
1007,05/31/24 07:31:45 AM,6.06,86.65,,,,,
1008,05/31/24 08:31:45 AM,6.89,86.72,,,,,
1009,05/31/24 09:31:45 AM,7.47,86.76,,,,,
1010,05/31/24 10:31:45 AM,8.20,86.83,,,,,
1011,05/31/24 11:31:45 AM,9.23,87.08,,,,,
1012,05/31/24 12:31:45 PM,10.16,87.51,,,,,
1013,05/31/24 01:31:45 PM,10.02,87.44,,,,,
1014,05/31/24 02:31:45 PM,10.08,87.51,,,,,
1015,05/31/24 03:31:45 PM,10.14,87.62,,,,,
1016,05/31/24 04:31:45 PM,10.30,87.58,,,,,
1017,05/31/24 05:31:45 PM,10.27,87.58,,,,,
1018,05/31/24 06:31:45 PM,9.41,87.33,,,,,
1019,05/31/24 07:31:45 PM,8.33,87.44,,,,,
1020,05/31/24 08:31:45 PM,7.75,87.40,,,,,
1021,05/31/24 09:31:45 PM,7.50,87.40,,,,,
1022,05/31/24 10:31:45 PM,7.14,87.19,,,,,
1023,05/31/24 11:31:45 PM,6.74,87.01,,,,,
1024,06/01/24 12:31:45 AM,5.96,86.61,,,,,
1025,06/01/24 01:31:45 AM,5.44,86.25,,,,,
1026,06/01/24 02:31:45 AM,5.46,86.47,,,,,
1027,06/01/24 03:31:45 AM,6.12,86.54,,,,,
1028,06/01/24 04:31:45 AM,6.09,86.47,,,,,
1029,06/01/24 05:31:45 AM,6.26,86.36,,,,,
1030,06/01/24 06:31:45 AM,6.13,86.22,,,,,
1031,06/01/24 07:31:45 AM,6.00,86.32,,,,,
1032,06/01/24 08:31:45 AM,6.57,86.32,,,,,
1033,06/01/24 09:31:45 AM,7.59,86.43,,,,,
1034,06/01/24 10:31:45 AM,8.25,86.58,,,,,
1035,06/01/24 11:31:45 AM,8.89,86.76,,,,,
1036,06/01/24 12:31:45 PM,10.78,87.22,,,,,
1037,06/01/24 01:31:45 PM,11.43,87.12,,,,,
1038,06/01/24 02:31:45 PM,11.58,87.40,,,,,
1039,06/01/24 03:31:45 PM,11.40,87.58,,,,,
1040,06/01/24 04:31:45 PM,10.59,87.66,,,,,
1041,06/01/24 05:31:45 PM,11.30,87.51,,,,,
1042,06/01/24 06:31:45 PM,10.32,87.37,,,,,
1043,06/01/24 07:31:45 PM,8.16,87.22,,,,,
1044,06/01/24 08:31:45 PM,7.38,87.22,,,,,
1045,06/01/24 09:31:45 PM,7.18,87.08,,,,,
1046,06/01/24 10:31:45 PM,7.02,86.94,,,,,
1047,06/01/24 11:31:45 PM,6.70,86.90,,,,,
1048,06/02/24 12:31:45 AM,6.71,86.83,,,,,
1049,06/02/24 01:31:45 AM,6.36,86.72,,,,,
1050,06/02/24 02:31:45 AM,5.93,86.54,,,,,
1051,06/02/24 03:31:45 AM,4.95,86.29,,,,,
1052,06/02/24 04:31:45 AM,4.44,86.32,,,,,
1053,06/02/24 05:31:45 AM,5.15,86.36,,,,,
1054,06/02/24 06:31:45 AM,5.40,86.36,,,,,
1055,06/02/24 07:31:45 AM,5.24,86.25,,,,,
1056,06/02/24 08:31:45 AM,5.74,86.40,,,,,
1057,06/02/24 09:31:45 AM,8.34,86.61,,,,,
1058,06/02/24 10:31:45 AM,9.15,86.76,,,,,
1059,06/02/24 11:31:45 AM,9.70,86.86,,,,,
1060,06/02/24 12:31:45 PM,10.88,87.15,,,,,
1061,06/02/24 01:31:45 PM,12.92,87.58,,,,,
1062,06/02/24 02:31:45 PM,13.49,87.51,,,,,
1063,06/02/24 03:31:45 PM,12.63,87.58,,,,,
1064,06/02/24 04:31:45 PM,13.58,87.62,,,,,
1065,06/02/24 05:31:45 PM,14.38,87.62,,,,,
1066,06/02/24 06:31:45 PM,12.86,87.51,,,,,
1067,06/02/24 07:31:45 PM,9.35,87.44,,,,,
1068,06/02/24 08:31:45 PM,6.61,87.22,,,,,
1069,06/02/24 09:31:45 PM,7.05,87.12,,,,,
1070,06/02/24 10:31:45 PM,6.78,86.97,,,,,
1071,06/02/24 11:31:45 PM,6.59,86.90,,,,,
1072,06/03/24 12:31:45 AM,6.47,86.79,,,,,
1073,06/03/24 01:31:45 AM,6.20,86.76,,,,,
1074,06/03/24 02:31:45 AM,5.62,86.61,,,,,
1075,06/03/24 03:31:45 AM,4.09,86.04,,,,,
1076,06/03/24 04:31:45 AM,4.04,86.00,,,,,
1077,06/03/24 05:31:45 AM,3.68,86.07,,,,,
1078,06/03/24 06:31:45 AM,3.54,86.18,,,,,
1079,06/03/24 07:31:45 AM,3.91,86.22,,,,,
1080,06/03/24 08:31:45 AM,5.30,86.32,,,,,
1081,06/03/24 09:31:45 AM,9.01,86.50,,,,,
1082,06/03/24 10:31:45 AM,9.25,86.65,,,,,
1083,06/03/24 11:31:45 AM,11.10,86.90,,,,,
1084,06/03/24 12:31:45 PM,15.57,87.40,,,,,
1085,06/03/24 01:31:45 PM,17.55,87.76,,,,,
1086,06/03/24 02:31:45 PM,14.80,87.66,,,,,
1087,06/03/24 03:31:45 PM,16.03,87.76,,,,,
1088,06/03/24 04:31:45 PM,15.85,87.87,,,,,
1089,06/03/24 05:31:45 PM,16.77,87.80,,,,,
1090,06/03/24 06:31:45 PM,12.86,87.62,,,,,
1091,06/03/24 07:31:45 PM,9.12,87.48,,,,,
1092,06/03/24 08:31:45 PM,6.28,87.37,,,,,
1093,06/03/24 09:31:45 PM,6.07,87.33,,,,,
1094,06/03/24 10:31:45 PM,6.16,87.44,,,,,
1095,06/03/24 11:31:45 PM,5.97,87.30,,,,,
1096,06/04/24 12:31:45 AM,5.85,87.12,,,,,
1097,06/04/24 01:31:45 AM,5.57,86.94,,,,,
1098,06/04/24 02:31:45 AM,5.22,86.79,,,,,
1099,06/04/24 03:31:45 AM,4.13,86.54,,,,,
1100,06/04/24 04:31:45 AM,3.82,86.54,,,,,
1101,06/04/24 05:31:45 AM,3.29,86.43,,,,,
1102,06/04/24 06:31:45 AM,2.46,86.50,,,,,
1103,06/04/24 07:31:45 AM,3.69,86.65,,,,,
1104,06/04/24 08:31:45 AM,5.87,86.76,,,,,
1105,06/04/24 09:31:45 AM,9.08,86.94,,,,,
1106,06/04/24 10:31:45 AM,10.44,87.15,,,,,
1107,06/04/24 11:31:45 AM,12.18,87.37,,,,,
1108,06/04/24 12:31:45 PM,13.72,87.51,,,,,
1109,06/04/24 01:31:45 PM,14.34,87.55,,,,,
1110,06/04/24 02:31:45 PM,12.68,87.62,,,,,
1111,06/04/24 03:31:45 PM,13.76,87.76,,,,,
1112,06/04/24 04:31:45 PM,13.90,87.76,,,,,
1113,06/04/24 05:31:45 PM,14.02,87.80,,,,,
1114,06/04/24 06:31:45 PM,12.62,87.73,,,,,
1115,06/04/24 07:31:45 PM,8.60,87.69,,,,,
1116,06/04/24 08:31:45 PM,6.73,87.98,,,,,
1117,06/04/24 09:31:45 PM,6.52,87.80,,,,,
1118,06/04/24 10:31:45 PM,6.41,87.51,,,,,
1119,06/04/24 11:31:45 PM,6.37,87.40,,,,,
1120,06/05/24 12:31:45 AM,6.40,87.15,,,,,
1121,06/05/24 01:31:45 AM,6.27,87.04,,,,,
1122,06/05/24 02:31:45 AM,6.10,86.97,,,,,
1123,06/05/24 03:31:45 AM,5.46,86.90,,,,,
1124,06/05/24 04:31:45 AM,5.24,86.68,,,,,
1125,06/05/24 05:31:45 AM,4.07,86.25,,,,,
1126,06/05/24 06:31:45 AM,2.94,86.18,,,,,
1127,06/05/24 07:31:45 AM,3.73,86.36,,,,,
1128,06/05/24 08:31:45 AM,4.95,86.47,,,,,
1129,06/05/24 09:31:45 AM,8.59,86.61,,,,,
1130,06/05/24 10:31:45 AM,10.49,86.90,,,,,
1131,06/05/24 11:31:45 AM,14.80,87.37,,,,,
1132,06/05/24 12:31:45 PM,15.61,87.55,,,,,
1133,06/05/24 01:31:45 PM,17.08,87.66,,,,,
1134,06/05/24 02:31:45 PM,15.51,87.80,,,,,
1135,06/05/24 03:31:45 PM,15.43,88.16,,,,,
1136,06/05/24 04:31:45 PM,11.69,87.76,,,,,
1137,06/05/24 05:31:45 PM,12.35,87.73,,,,,
1138,06/05/24 06:31:45 PM,10.27,88.20,,,,,
1139,06/05/24 07:31:45 PM,8.04,88.02,,,,,
1140,06/05/24 08:31:45 PM,6.61,87.80,,,,,
1141,06/05/24 09:31:45 PM,5.96,87.62,,,,,
1142,06/05/24 10:31:45 PM,5.67,87.48,,,,,
1143,06/05/24 11:31:45 PM,4.81,87.40,,,,,
1144,06/06/24 12:31:45 AM,4.51,87.30,,,,,
1145,06/06/24 01:31:45 AM,4.72,87.22,,,,,
1146,06/06/24 02:31:45 AM,4.82,87.12,,,,,
1147,06/06/24 03:31:45 AM,4.83,87.08,,,,,
1148,06/06/24 04:31:45 AM,4.34,87.01,,,,,
1149,06/06/24 05:31:45 AM,3.68,86.61,,,,,
1150,06/06/24 06:31:45 AM,2.11,86.36,,,,,
1151,06/06/24 07:31:45 AM,2.11,86.47,,,,,
1152,06/06/24 08:31:45 AM,4.42,86.68,,,,,
1153,06/06/24 09:31:45 AM,7.38,86.94,,,,,
1154,06/06/24 10:31:45 AM,8.94,87.19,,,,,
1155,06/06/24 11:31:45 AM,15.01,87.48,,,,,
1156,06/06/24 12:31:45 PM,18.04,87.73,,,,,
1157,06/06/24 01:31:45 PM,19.61,87.98,,,,,
1158,06/06/24 02:31:45 PM,20.33,88.05,,,,,
1159,06/06/24 03:31:45 PM,14.62,88.05,,,,,
1160,06/06/24 04:31:45 PM,12.53,87.87,,,,,
1161,06/06/24 05:31:45 PM,9.30,87.69,,,,,
1162,06/06/24 06:31:45 PM,8.31,87.62,,,,,
1163,06/06/24 07:31:45 PM,7.67,87.73,,,,,
1164,06/06/24 08:31:45 PM,6.69,88.27,,,,,
1165,06/06/24 09:31:45 PM,5.90,87.98,,,,,
1166,06/06/24 10:31:45 PM,5.43,87.44,,,,,
1167,06/06/24 11:31:45 PM,4.92,87.40,,,,,
1168,06/07/24 12:31:45 AM,5.01,87.37,,,,,
1169,06/07/24 01:31:45 AM,5.75,87.30,,,,,
1170,06/07/24 02:31:45 AM,5.10,87.26,,,,,
1171,06/07/24 03:31:45 AM,5.03,87.22,,,,,
1172,06/07/24 04:31:45 AM,4.57,87.15,,,,,
1173,06/07/24 05:31:45 AM,5.99,87.08,,,,,
1174,06/07/24 06:31:45 AM,5.58,87.01,,,,,
1175,06/07/24 07:31:45 AM,4.53,86.97,,,,,
1176,06/07/24 08:31:45 AM,4.66,87.04,,,,,
1177,06/07/24 09:31:45 AM,6.22,86.97,,,,,
1178,06/07/24 10:31:45 AM,8.47,87.12,,,,,
1179,06/07/24 11:31:45 AM,10.23,87.33,,,,,
1180,06/07/24 12:31:45 PM,11.91,87.55,,,,,
1181,06/07/24 01:31:45 PM,10.58,87.66,,,,,
1182,06/07/24 02:31:45 PM,10.92,87.76,,,,,
1183,06/07/24 03:31:45 PM,10.03,87.84,,,,,
1184,06/07/24 04:31:45 PM,12.31,87.98,,,,,
1185,06/07/24 05:31:45 PM,11.24,88.09,,,,,
1186,06/07/24 06:31:45 PM,8.34,87.94,,,,,
1187,06/07/24 07:31:45 PM,6.91,87.66,,,,,
1188,06/07/24 08:31:45 PM,6.24,88.09,,,,,
1189,06/07/24 09:31:45 PM,5.61,87.40,,,,,
1190,06/07/24 10:31:45 PM,4.79,87.73,,,,,
1191,06/07/24 11:31:45 PM,4.72,87.55,,,,,
1192,06/08/24 12:31:45 AM,4.92,87.66,,,,,
1193,06/08/24 01:31:45 AM,4.90,87.44,,,,,
1194,06/08/24 02:31:45 AM,5.53,87.12,,,,,
1195,06/08/24 03:31:45 AM,5.93,87.26,,,,,
1196,06/08/24 04:31:45 AM,5.66,87.22,,,,,
1197,06/08/24 05:31:45 AM,4.77,87.19,,,,,
1198,06/08/24 06:31:45 AM,5.00,87.12,,,,,
1199,06/08/24 07:31:45 AM,4.70,87.01,,,,,
1200,06/08/24 08:31:45 AM,5.56,86.94,,,,,
1201,06/08/24 09:31:45 AM,6.72,86.97,,,,,
1202,06/08/24 10:31:45 AM,8.80,87.19,,,,,
1203,06/08/24 11:31:45 AM,9.61,87.44,,,,,
1204,06/08/24 12:31:45 PM,8.63,87.66,,,,,
1205,06/08/24 01:31:45 PM,9.26,87.76,,,,,
1206,06/08/24 02:31:45 PM,13.62,87.84,,,,,
1207,06/08/24 03:31:45 PM,16.95,87.87,,,,,
1208,06/08/24 04:31:45 PM,16.07,88.09,,,,,
1209,06/08/24 05:31:45 PM,16.11,87.91,,,,,
1210,06/08/24 06:31:45 PM,9.84,87.80,,,,,
1211,06/08/24 07:31:45 PM,7.77,87.62,,,,,
1212,06/08/24 08:31:45 PM,4.99,87.51,,,,,
1213,06/08/24 09:31:45 PM,4.67,87.44,,,,,
1214,06/08/24 10:31:45 PM,4.38,87.40,,,,,
1215,06/08/24 11:31:45 PM,3.69,87.37,,,,,
1216,06/09/24 12:31:45 AM,2.87,87.55,,,,,
1217,06/09/24 01:31:45 AM,5.70,87.22,,,,,
1218,06/09/24 02:31:45 AM,5.71,87.04,,,,,
1219,06/09/24 03:31:45 AM,5.75,87.04,,,,,
1220,06/09/24 04:31:45 AM,5.77,87.08,,,,,
1221,06/09/24 05:31:45 AM,5.72,87.04,,,,,
1222,06/09/24 06:31:45 AM,5.70,87.01,,,,,
1223,06/09/24 07:31:45 AM,5.85,86.79,,,,,
1224,06/09/24 08:31:45 AM,5.98,86.72,,,,,
1225,06/09/24 09:31:45 AM,6.99,86.68,,,,,
1226,06/09/24 10:31:45 AM,8.47,86.76,,,,,
1227,06/09/24 11:31:45 AM,8.84,86.76,,,,,
1228,06/09/24 12:31:45 PM,11.93,86.94,,,,,
1229,06/09/24 01:31:45 PM,13.35,87.22,,,,,
1230,06/09/24 02:31:45 PM,14.11,87.37,,,,,
1231,06/09/24 03:31:45 PM,15.85,87.55,,,,,
1232,06/09/24 04:31:45 PM,12.64,87.58,,,,,
1233,06/09/24 05:31:45 PM,14.29,87.80,,,,,
1234,06/09/24 06:31:45 PM,12.76,87.62,,,,,
1235,06/09/24 07:31:45 PM,9.35,87.51,,,,,
1236,06/09/24 08:31:45 PM,4.98,87.44,,,,,
1237,06/09/24 09:31:45 PM,4.33,87.40,,,,,
1238,06/09/24 10:31:45 PM,3.47,87.37,,,,,
1239,06/09/24 11:31:45 PM,4.52,87.48,,,,,
1240,06/10/24 12:31:45 AM,2.92,87.44,,,,,
1241,06/10/24 01:31:45 AM,3.48,87.33,,,,,
1242,06/10/24 02:31:45 AM,1.93,87.37,,,,,
1243,06/10/24 03:31:45 AM,3.77,87.12,,,,,
1244,06/10/24 04:31:45 AM,4.24,87.19,,,,,
1245,06/10/24 05:31:45 AM,4.91,87.19,,,,,
1246,06/10/24 06:31:45 AM,5.27,87.15,,,,,
1247,06/10/24 07:31:45 AM,5.01,87.12,,,,,
1248,06/10/24 08:31:45 AM,6.19,87.08,,,,,
1249,06/10/24 09:31:45 AM,15.81,87.26,,,,,
1250,06/10/24 10:31:45 AM,13.73,87.40,,,,,
1251,06/10/24 11:31:45 AM,19.29,87.73,,,,,
1252,06/10/24 12:31:45 PM,25.58,88.09,,,,,
1253,06/10/24 01:31:45 PM,23.52,88.38,,,,,
1254,06/10/24 02:31:45 PM,19.26,88.34,,,,,
1255,06/10/24 03:31:45 PM,16.46,88.23,,,,,
1256,06/10/24 04:31:45 PM,15.94,88.05,,,,,
1257,06/10/24 05:31:45 PM,14.06,88.05,,,,,
1258,06/10/24 06:31:45 PM,12.04,87.94,,,,,
1259,06/10/24 07:31:45 PM,7.95,87.80,,,,,
1260,06/10/24 08:31:45 PM,5.42,87.66,,,,,
1261,06/10/24 09:31:45 PM,4.62,87.62,,,,,
1262,06/10/24 10:31:45 PM,4.06,87.58,,,,,
1263,06/10/24 11:31:45 PM,3.53,87.58,,,,,
1264,06/11/24 12:31:45 AM,2.94,87.55,,,,,
1265,06/11/24 01:31:45 AM,2.17,87.51,,,,,
1266,06/11/24 02:31:45 AM,2.03,87.48,,,,,
1267,06/11/24 03:31:45 AM,2.75,87.48,,,,,
1268,06/11/24 04:31:45 AM,2.99,87.44,,,,,
1269,06/11/24 05:31:45 AM,2.55,87.48,,,,,
1270,06/11/24 06:31:45 AM,2.48,87.48,,,,,
1271,06/11/24 07:31:45 AM,2.94,87.48,,,,,
1272,06/11/24 08:31:45 AM,5.44,87.55,,,,,
1273,06/11/24 09:31:45 AM,11.47,87.66,,,,,
1274,06/11/24 10:31:45 AM,13.42,87.80,,,,,
1275,06/11/24 11:31:45 AM,17.40,88.02,,,,,
1276,06/11/24 12:31:45 PM,21.82,88.38,,,,,
1277,06/11/24 01:31:45 PM,24.53,88.66,,,,,
1278,06/11/24 02:31:45 PM,24.07,88.77,,,,,
1279,06/11/24 03:31:45 PM,18.72,88.74,,,,,
1280,06/11/24 04:31:45 PM,16.78,88.66,,,,,
1281,06/11/24 05:31:45 PM,19.03,88.59,,,,,
1282,06/11/24 06:31:45 PM,14.02,88.52,,,,,
1283,06/11/24 07:31:45 PM,6.94,88.41,,,,,
1284,06/11/24 08:31:45 PM,4.36,88.38,,,,,
1285,06/11/24 09:31:45 PM,4.45,88.20,,,,,
1286,06/11/24 10:31:45 PM,4.01,88.09,,,,,
1287,06/11/24 11:31:45 PM,4.17,88.02,,,,,
1288,06/12/24 12:31:45 AM,3.15,87.91,,,,,
1289,06/12/24 01:31:45 AM,2.28,87.91,,,,,
1290,06/12/24 02:31:45 AM,1.98,87.91,,,,,
1291,06/12/24 03:31:45 AM,1.39,87.91,,,,,
1292,06/12/24 04:31:45 AM,1.65,87.76,,,,,
1293,06/12/24 05:31:45 AM,2.09,87.87,,,,,
1294,06/12/24 06:31:45 AM,1.52,87.91,,,,,
1295,06/12/24 07:31:45 AM,1.97,87.98,,,,,
1296,06/12/24 08:31:45 AM,6.65,87.98,,,,,
1297,06/12/24 09:31:45 AM,8.80,88.05,,,,,
1298,06/12/24 10:31:45 AM,12.53,88.30,,,,,
1299,06/12/24 11:31:45 AM,8.26,88.30,,,,,
1300,06/12/24 12:31:45 PM,12.63,88.48,,,,,
1301,06/12/24 01:31:45 PM,14.10,88.70,,,,,
1302,06/12/24 02:31:45 PM,16.36,88.74,,,,,
1303,06/12/24 03:31:45 PM,15.57,88.74,,,,,
1304,06/12/24 04:31:45 PM,14.84,88.70,,,,,
1305,06/12/24 05:31:45 PM,13.06,88.77,,,,,
1306,06/12/24 06:31:45 PM,11.21,88.59,,,,,
1307,06/12/24 07:31:45 PM,7.39,88.74,,,,,
1308,06/12/24 08:31:45 PM,5.96,88.52,,,,,
1309,06/12/24 09:31:45 PM,5.21,88.30,,,,,
1310,06/12/24 10:31:45 PM,4.74,88.30,,,,,
1311,06/12/24 11:31:45 PM,3.98,88.27,,,,,
1312,06/13/24 12:31:45 AM,3.34,88.20,,,,,
1313,06/13/24 01:31:45 AM,2.45,88.12,,,,,
1314,06/13/24 02:31:45 AM,2.25,88.05,,,,,
1315,06/13/24 03:31:45 AM,1.96,88.05,,,,,
1316,06/13/24 04:31:45 AM,1.59,88.12,,,,,
1317,06/13/24 05:31:45 AM,2.87,88.09,,,,,
1318,06/13/24 06:31:45 AM,2.71,88.23,,,,,
1319,06/13/24 07:31:45 AM,4.46,88.34,,,,,
1320,06/13/24 08:31:45 AM,6.12,88.05,,,,,
1321,06/13/24 09:31:45 AM,5.89,87.87,,,,,
1322,06/13/24 10:31:45 AM,5.97,87.80,,,,,
1323,06/13/24 11:31:45 AM,7.01,87.87,,,,,
1324,06/13/24 12:31:45 PM,10.24,88.05,,,,,
1325,06/13/24 01:31:45 PM,10.24,88.20,,,,,
1326,06/13/24 02:31:45 PM,13.68,88.56,,,,,
1327,06/13/24 03:31:45 PM,12.57,88.59,,,,,
1328,06/13/24 04:31:45 PM,15.56,88.59,,,,,
1329,06/13/24 05:31:45 PM,13.87,88.52,,,,,
1330,06/13/24 06:31:45 PM,9.75,88.38,,,,,
1331,06/13/24 07:31:45 PM,7.67,88.34,,,,,
1332,06/13/24 08:31:45 PM,4.49,88.30,,,,,
1333,06/13/24 09:31:45 PM,4.26,88.23,,,,,
1334,06/13/24 10:31:45 PM,3.76,88.20,,,,,
1335,06/13/24 11:31:45 PM,3.66,88.16,,,,,
1336,06/14/24 12:31:45 AM,2.65,88.09,,,,,
1337,06/14/24 01:31:45 AM,2.33,88.05,,,,,
1338,06/14/24 02:31:45 AM,2.35,88.12,,,,,
1339,06/14/24 03:31:45 AM,5.77,87.87,,,,,
1340,06/14/24 04:31:45 AM,5.32,87.73,,,,,
1341,06/14/24 05:31:45 AM,4.14,87.44,,,,,
1342,06/14/24 06:31:45 AM,3.72,87.55,,,,,
1343,06/14/24 07:31:45 AM,4.11,87.69,,,,,
1344,06/14/24 08:31:45 AM,6.34,87.76,,,,,
1345,06/14/24 09:31:45 AM,7.46,87.91,,,,,
1346,06/14/24 10:31:45 AM,8.03,87.94,,,,,
1347,06/14/24 11:31:45 AM,8.78,88.05,,,,,
1348,06/14/24 12:31:45 PM,11.72,88.23,,,,,
1349,06/14/24 01:31:45 PM,13.62,88.41,,,,,
1350,06/14/24 02:31:45 PM,17.16,88.59,,,,,
1351,06/14/24 03:31:45 PM,13.23,88.59,,,,,
1352,06/14/24 04:31:45 PM,14.71,88.63,,,,,
1353,06/14/24 05:31:45 PM,14.46,88.66,,,,,
1354,06/14/24 06:31:45 PM,9.74,88.45,,,,,
1355,06/14/24 07:31:45 PM,6.15,88.34,,,,,
1356,06/14/24 08:31:45 PM,4.23,88.27,,,,,
1357,06/14/24 09:31:45 PM,3.54,88.23,,,,,
1358,06/14/24 10:31:45 PM,3.29,88.20,,,,,
1359,06/14/24 11:31:45 PM,2.86,88.20,,,,,
1360,06/15/24 12:31:45 AM,2.01,88.16,,,,,
1361,06/15/24 01:31:45 AM,1.61,88.16,,,,,
1362,06/15/24 02:31:45 AM,1.01,88.05,,,,,
