"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
984,08/02/24 03:50:08 PM,9.03,86.40,,,
985,08/02/24 04:50:08 PM,10.84,86.72,,,
986,08/02/24 05:50:08 PM,9.36,86.83,,,
987,08/02/24 06:50:08 PM,7.85,86.83,,,
988,08/02/24 07:50:08 PM,6.05,86.79,,,
989,08/02/24 08:50:08 PM,4.73,86.65,,,
990,08/02/24 09:50:08 PM,3.69,86.43,,,
991,08/02/24 10:50:08 PM,4.47,86.54,,,
992,08/02/24 11:50:08 PM,3.70,86.50,,,
993,08/03/24 12:50:08 AM,2.95,86.25,,,
994,08/03/24 01:50:08 AM,3.60,86.14,,,
995,08/03/24 02:50:08 AM,3.70,86.14,,,
996,08/03/24 03:50:08 AM,5.58,85.96,,,
997,08/03/24 04:50:08 AM,5.29,85.78,,,
998,08/03/24 05:50:08 AM,4.62,86.00,,,
999,08/03/24 06:50:08 AM,5.83,85.50,,,
1000,08/03/24 07:50:08 AM,6.06,85.32,,,
1001,08/03/24 08:50:08 AM,6.48,85.28,,,
1002,08/03/24 09:50:08 AM,6.95,85.28,,,
1003,08/03/24 10:50:08 AM,8.35,85.42,,,
1004,08/03/24 11:50:08 AM,8.63,85.82,,,
1005,08/03/24 12:50:08 PM,9.05,86.32,,,
1006,08/03/24 01:50:08 PM,9.27,86.36,,,
1007,08/03/24 02:50:08 PM,9.41,86.54,,,
1008,08/03/24 03:50:08 PM,9.24,86.97,,,
1009,08/03/24 04:50:08 PM,10.29,86.83,,,
1010,08/03/24 05:50:08 PM,12.55,86.83,,,
1011,08/03/24 06:50:08 PM,12.22,86.83,,,
1012,08/03/24 07:50:08 PM,8.24,86.50,,,
1013,08/03/24 08:50:08 PM,4.91,86.50,,,
1014,08/03/24 09:50:08 PM,4.86,86.40,,,
1015,08/03/24 10:50:08 PM,4.73,86.32,,,
1016,08/03/24 11:50:08 PM,4.89,86.29,,,
1017,08/04/24 12:50:08 AM,4.51,86.36,,,
1018,08/04/24 01:50:08 AM,0.65,86.40,,,
1019,08/04/24 02:50:08 AM,1.09,86.36,,,
1020,08/04/24 03:50:08 AM,2.68,86.07,,,
1021,08/04/24 04:50:08 AM,2.20,85.89,,,
1022,08/04/24 05:50:08 AM,2.15,85.82,,,
1023,08/04/24 06:50:08 AM,4.49,85.71,,,
1024,08/04/24 07:50:08 AM,4.78,85.57,,,
1025,08/04/24 08:50:08 AM,5.61,85.64,,,
1026,08/04/24 09:50:08 AM,6.55,85.21,,,
1027,08/04/24 10:50:08 AM,7.26,85.50,,,
1028,08/04/24 11:50:08 AM,7.86,86.32,,,
1029,08/04/24 12:50:08 PM,8.33,87.19,,,
1030,08/04/24 01:50:08 PM,8.51,87.51,,,
1031,08/04/24 02:50:08 PM,9.57,87.26,,,
1032,08/04/24 03:50:08 PM,9.36,87.55,,,
1033,08/04/24 04:50:08 PM,12.16,87.58,,,
1034,08/04/24 05:50:08 PM,13.33,87.51,,,
1035,08/04/24 06:50:08 PM,12.78,87.12,,,
1036,08/04/24 07:50:08 PM,7.76,86.83,,,
1037,08/04/24 08:50:08 PM,4.52,86.76,,,
1038,08/04/24 09:50:08 PM,5.00,86.61,,,
1039,08/04/24 10:50:08 PM,5.33,86.54,,,
1040,08/04/24 11:50:08 PM,5.17,86.50,,,
1041,08/05/24 12:50:08 AM,4.71,86.43,,,
1042,08/05/24 01:50:08 AM,4.26,86.43,,,
1043,08/05/24 02:50:08 AM,3.92,86.43,,,
1044,08/05/24 03:50:08 AM,3.12,86.43,,,
1045,08/05/24 04:50:08 AM,2.67,86.50,,,
1046,08/05/24 05:50:08 AM,1.77,86.50,,,
1047,08/05/24 06:50:08 AM,1.16,86.54,,,
1048,08/05/24 07:50:08 AM,1.03,86.50,,,
1049,08/05/24 08:50:08 AM,3.39,86.58,,,
1050,08/05/24 09:50:08 AM,5.27,86.58,,,
1051,08/05/24 10:50:08 AM,7.97,86.65,,,
1052,08/05/24 11:50:08 AM,9.57,86.83,,,
1053,08/05/24 12:50:08 PM,10.48,87.01,,,
1054,08/05/24 01:50:08 PM,12.59,87.62,,,
1055,08/05/24 02:50:08 PM,11.63,87.87,,,
1056,08/05/24 03:50:08 PM,12.75,88.38,,,
1057,08/05/24 04:50:08 PM,10.97,88.41,,,
1058,08/05/24 05:50:08 PM,11.16,87.84,,,
1059,08/05/24 06:50:08 PM,12.98,87.66,,,
1060,08/05/24 07:50:08 PM,8.23,87.40,,,
1061,08/05/24 08:50:08 PM,5.71,87.15,,,
1062,08/05/24 09:50:08 PM,5.34,86.76,,,
1063,08/05/24 10:50:08 PM,4.25,86.72,,,
1064,08/05/24 11:50:08 PM,4.26,86.65,,,
1065,08/06/24 12:50:08 AM,4.46,86.61,,,
1066,08/06/24 01:50:08 AM,3.45,86.65,,,
1067,08/06/24 02:50:08 AM,3.35,86.65,,,
1068,08/06/24 03:50:08 AM,3.34,86.65,,,
1069,08/06/24 04:50:08 AM,3.27,86.65,,,
1070,08/06/24 05:50:08 AM,3.18,86.65,,,
1071,08/06/24 06:50:08 AM,2.37,86.65,,,
1072,08/06/24 07:50:08 AM,1.77,86.68,,,
1073,08/06/24 08:50:08 AM,2.75,86.76,,,
1074,08/06/24 09:50:08 AM,4.77,86.90,,,
1075,08/06/24 10:50:08 AM,6.21,87.12,,,
1076,08/06/24 11:50:08 AM,8.43,87.22,,,
1077,08/06/24 12:50:08 PM,10.71,87.37,,,
1078,08/06/24 01:50:08 PM,11.89,87.55,,,
1079,08/06/24 02:50:08 PM,13.01,87.76,,,
1080,08/06/24 03:50:08 PM,11.10,88.09,,,
1081,08/06/24 04:50:08 PM,12.66,88.05,,,
1082,08/06/24 05:50:08 PM,12.51,88.05,,,
1083,08/06/24 06:50:08 PM,12.11,87.80,,,
1084,08/06/24 07:50:08 PM,7.89,87.48,,,
1085,08/06/24 08:50:08 PM,4.81,87.15,,,
1086,08/06/24 09:50:08 PM,5.30,87.66,,,
1087,08/06/24 10:50:08 PM,5.58,87.58,,,
1088,08/06/24 11:50:08 PM,5.74,87.51,,,
1089,08/07/24 12:50:08 AM,6.19,87.51,,,
1090,08/07/24 01:50:08 AM,5.84,87.44,,,
1091,08/07/24 02:50:08 AM,5.16,87.26,,,
1092,08/07/24 03:50:08 AM,4.77,87.04,,,
1093,08/07/24 04:50:08 AM,4.53,87.01,,,
1094,08/07/24 05:50:08 AM,3.84,86.97,,,
1095,08/07/24 06:50:08 AM,2.79,87.01,,,
1096,08/07/24 07:50:08 AM,2.61,86.97,,,
1097,08/07/24 08:50:08 AM,5.07,87.04,,,
1098,08/07/24 09:50:08 AM,6.83,87.19,,,
1099,08/07/24 10:50:08 AM,8.37,87.33,,,
1100,08/07/24 11:50:08 AM,8.80,87.51,,,
1101,08/07/24 12:50:08 PM,11.12,87.80,,,
1102,08/07/24 01:50:08 PM,12.50,88.02,,,
1103,08/07/24 02:50:08 PM,11.92,88.05,,,
1104,08/07/24 03:50:08 PM,10.78,88.05,,,
1105,08/07/24 04:50:08 PM,10.74,87.94,,,
1106,08/07/24 05:50:08 PM,12.67,87.87,,,
1107,08/07/24 06:50:08 PM,11.12,87.58,,,
1108,08/07/24 07:50:08 PM,7.50,87.37,,,
1109,08/07/24 08:50:08 PM,5.45,87.22,,,
1110,08/07/24 09:50:08 PM,4.86,87.12,,,
1111,08/07/24 10:50:08 PM,4.13,87.40,,,
1112,08/07/24 11:50:08 PM,5.19,87.80,,,
1113,08/08/24 12:50:08 AM,3.87,87.51,,,
1114,08/08/24 01:50:08 AM,3.68,87.33,,,
1115,08/08/24 02:50:08 AM,3.92,87.51,,,
1116,08/08/24 03:50:08 AM,4.95,87.19,,,
1117,08/08/24 04:50:08 AM,4.66,87.04,,,
1118,08/08/24 05:50:08 AM,4.05,87.01,,,
1119,08/08/24 06:50:08 AM,3.27,86.86,,,
1120,08/08/24 07:50:08 AM,1.33,86.90,,,
1121,08/08/24 08:50:08 AM,4.42,86.86,,,
1122,08/08/24 09:50:08 AM,6.66,87.01,,,
1123,08/08/24 10:50:08 AM,9.74,87.33,,,
1124,08/08/24 11:50:08 AM,11.48,87.80,,,
1125,08/08/24 12:50:08 PM,12.35,87.87,,,
1126,08/08/24 01:50:08 PM,11.38,88.09,,,
1127,08/08/24 02:50:08 PM,14.10,89.06,,,
1128,08/08/24 03:50:08 PM,12.34,88.81,,,
1129,08/08/24 04:50:08 PM,12.34,88.88,,,
1130,08/08/24 05:50:08 PM,13.19,88.63,,,
1131,08/08/24 06:50:08 PM,10.99,88.38,,,
1132,08/08/24 07:50:08 PM,7.01,88.02,,,
1133,08/08/24 08:50:08 PM,5.56,87.58,,,
1134,08/08/24 09:50:08 PM,5.28,87.40,,,
1135,08/08/24 10:50:08 PM,4.73,87.33,,,
1136,08/08/24 11:50:08 PM,5.07,87.48,,,
1137,08/09/24 12:50:08 AM,4.75,87.33,,,
1138,08/09/24 01:50:08 AM,4.70,87.15,,,
1139,08/09/24 02:50:08 AM,2.36,87.55,,,
1140,08/09/24 03:50:08 AM,2.39,87.73,,,
1141,08/09/24 04:50:08 AM,3.96,87.30,,,
1142,08/09/24 05:50:08 AM,2.11,87.26,,,
1143,08/09/24 06:50:08 AM,3.55,87.15,,,
1144,08/09/24 07:50:08 AM,1.95,86.97,,,
1145,08/09/24 08:50:08 AM,3.32,86.94,,,
1146,08/09/24 09:50:08 AM,4.20,86.86,,,
1147,08/09/24 10:50:08 AM,4.17,86.86,,,
1148,08/09/24 11:50:08 AM,6.92,86.72,,,
1149,08/09/24 12:50:08 PM,8.96,87.12,,,
1150,08/09/24 01:50:08 PM,9.06,87.44,,,
1151,08/09/24 02:50:08 PM,9.82,87.84,,,
1152,08/09/24 03:50:08 PM,9.16,87.73,,,
1153,08/09/24 04:50:08 PM,9.98,88.27,,,
1154,08/09/24 05:50:08 PM,9.91,88.56,,,
1155,08/09/24 06:50:08 PM,10.97,88.20,,,
1156,08/09/24 07:50:08 PM,7.20,88.09,,,
1157,08/09/24 08:50:08 PM,5.33,87.84,,,
1158,08/09/24 09:50:08 PM,5.58,87.69,,,
1159,08/09/24 10:50:08 PM,5.10,87.40,,,
1160,08/09/24 11:50:08 PM,3.09,87.22,,,
1161,08/10/24 12:50:08 AM,3.25,87.15,,,
1162,08/10/24 01:50:08 AM,3.91,87.08,,,
1163,08/10/24 02:50:08 AM,3.68,87.08,,,
1164,08/10/24 03:50:08 AM,3.08,87.12,,,
1165,08/10/24 04:50:08 AM,3.15,87.12,,,
1166,08/10/24 05:50:08 AM,1.99,87.12,,,
1167,08/10/24 06:50:08 AM,0.96,87.12,,,
1168,08/10/24 07:50:08 AM,1.31,87.12,,,
1169,08/10/24 08:50:08 AM,3.19,87.12,,,
1170,08/10/24 09:50:08 AM,5.51,87.26,,,
1171,08/10/24 10:50:08 AM,5.63,87.22,,,
1172,08/10/24 11:50:08 AM,6.67,87.19,,,
1173,08/10/24 12:50:08 PM,8.72,87.40,,,
1174,08/10/24 01:50:08 PM,9.84,87.58,,,
1175,08/10/24 02:50:08 PM,10.79,88.09,,,
1176,08/10/24 03:50:08 PM,10.80,88.16,,,
1177,08/10/24 04:50:08 PM,11.09,88.02,,,
1178,08/10/24 05:50:08 PM,11.46,87.94,,,
1179,08/10/24 06:50:08 PM,10.43,87.73,,,
1180,08/10/24 07:50:08 PM,6.41,87.55,,,
1181,08/10/24 08:50:08 PM,5.41,87.48,,,
1182,08/10/24 09:50:08 PM,5.06,87.37,,,
1183,08/10/24 10:50:08 PM,5.25,87.33,,,
1184,08/10/24 11:50:08 PM,5.56,87.26,,,
1185,08/11/24 12:50:08 AM,5.14,87.15,,,
1186,08/11/24 01:50:08 AM,5.59,87.04,,,
1187,08/11/24 02:50:08 AM,5.44,87.01,,,
1188,08/11/24 03:50:08 AM,5.37,87.01,,,
1189,08/11/24 04:50:08 AM,4.75,87.01,,,
1190,08/11/24 05:50:08 AM,3.75,87.04,,,
1191,08/11/24 06:50:08 AM,4.01,87.19,,,
1192,08/11/24 07:50:08 AM,3.47,87.19,,,
1193,08/11/24 08:50:08 AM,3.30,87.22,,,
1194,08/11/24 09:50:08 AM,4.39,87.33,,,
1195,08/11/24 10:50:08 AM,4.81,87.48,,,
1196,08/11/24 11:50:08 AM,5.61,87.55,,,
1197,08/11/24 12:50:08 PM,5.40,87.58,,,
1198,08/11/24 01:50:08 PM,6.86,87.73,,,
1199,08/11/24 02:50:08 PM,7.45,88.05,,,
1200,08/11/24 03:50:08 PM,7.60,88.59,,,
1201,08/11/24 04:50:08 PM,8.23,88.81,,,
1202,08/11/24 05:50:08 PM,7.65,88.74,,,
1203,08/11/24 06:50:08 PM,7.09,88.48,,,
1204,08/11/24 07:50:08 PM,5.71,87.94,,,
1205,08/11/24 08:50:08 PM,6.06,87.73,,,
1206,08/11/24 09:50:08 PM,6.02,87.58,,,
1207,08/11/24 10:50:08 PM,5.73,87.40,,,
1208,08/11/24 11:50:08 PM,5.57,87.22,,,
1209,08/12/24 12:50:08 AM,5.42,87.12,,,
1210,08/12/24 01:50:08 AM,5.11,87.01,,,
1211,08/12/24 02:50:08 AM,4.86,87.04,,,
1212,08/12/24 03:50:08 AM,4.39,87.08,,,
1213,08/12/24 04:50:08 AM,4.63,87.08,,,
1214,08/12/24 05:50:08 AM,4.70,87.08,,,
1215,08/12/24 06:50:08 AM,5.02,87.04,,,
1216,08/12/24 07:50:08 AM,3.79,86.79,,,
1217,08/12/24 08:50:08 AM,5.09,86.86,,,
1218,08/12/24 09:50:08 AM,5.99,86.83,,,
1219,08/12/24 10:50:08 AM,7.66,86.94,,,
1220,08/12/24 11:50:08 AM,7.32,87.08,,,
1221,08/12/24 12:50:08 PM,11.20,87.55,,,
1222,08/12/24 01:50:08 PM,10.70,87.84,,,
1223,08/12/24 02:50:08 PM,10.94,88.16,,,
1224,08/12/24 03:50:08 PM,12.88,88.34,,,
1225,08/12/24 04:50:08 PM,12.02,87.94,,,
1226,08/12/24 05:50:08 PM,12.69,87.84,,,
1227,08/12/24 06:50:08 PM,10.68,87.94,,,
1228,08/12/24 07:50:08 PM,6.48,88.34,,,
1229,08/12/24 08:50:08 PM,5.76,88.23,,,
1230,08/12/24 09:50:08 PM,5.60,88.16,,,
1231,08/12/24 10:50:08 PM,5.52,87.94,,,
1232,08/12/24 11:50:08 PM,5.49,87.87,,,
1233,08/13/24 12:50:08 AM,5.11,87.69,,,
1234,08/13/24 01:50:08 AM,5.11,87.58,,,
1235,08/13/24 02:50:08 AM,3.95,87.44,,,
1236,08/13/24 03:50:08 AM,4.63,87.37,,,
1237,08/13/24 04:50:08 AM,4.61,87.22,,,
1238,08/13/24 05:50:08 AM,4.40,87.33,,,
1239,08/13/24 06:50:08 AM,5.09,87.33,,,
1240,08/13/24 07:50:08 AM,4.57,87.26,,,
1241,08/13/24 08:50:08 AM,5.53,87.01,,,
1242,08/13/24 09:50:08 AM,6.08,86.97,,,
1243,08/13/24 10:50:08 AM,6.47,87.15,,,
1244,08/13/24 11:50:08 AM,8.21,87.80,,,
1245,08/13/24 12:50:08 PM,7.18,87.76,,,
1246,08/13/24 01:50:08 PM,8.81,88.02,,,
1247,08/13/24 02:50:08 PM,10.36,88.23,,,
1248,08/13/24 03:50:08 PM,10.65,88.12,,,
1249,08/13/24 04:50:08 PM,7.69,87.73,,,
1250,08/13/24 05:50:08 PM,8.48,87.62,,,
1251,08/13/24 06:50:08 PM,8.28,88.27,,,
1252,08/13/24 07:50:08 PM,5.68,87.62,,,
1253,08/13/24 08:50:08 PM,5.66,87.55,,,
1254,08/13/24 09:50:08 PM,5.53,87.51,,,
1255,08/13/24 10:50:08 PM,4.71,87.48,,,
1256,08/13/24 11:50:08 PM,5.18,87.58,,,
1257,08/14/24 12:50:08 AM,5.01,87.62,,,
1258,08/14/24 01:50:08 AM,4.73,87.55,,,
1259,08/14/24 02:50:08 AM,4.87,87.44,,,
1260,08/14/24 03:50:08 AM,5.18,87.40,,,
1261,08/14/24 04:50:08 AM,5.33,87.40,,,
1262,08/14/24 05:50:08 AM,5.14,87.40,,,
1263,08/14/24 06:50:08 AM,5.38,87.26,,,
1264,08/14/24 07:50:08 AM,5.03,87.04,,,
1265,08/14/24 08:50:08 AM,5.76,87.22,,,
1266,08/14/24 09:50:08 AM,6.89,87.22,,,
1267,08/14/24 10:50:08 AM,8.83,87.48,,,
1268,08/14/24 11:50:08 AM,9.74,87.76,,,
1269,08/14/24 12:50:08 PM,12.43,88.45,,,
1270,08/14/24 01:50:08 PM,13.86,88.74,,,
1271,08/14/24 02:50:08 PM,13.63,89.24,,,
1272,08/14/24 03:50:08 PM,13.61,89.20,,,
1273,08/14/24 04:50:08 PM,12.78,89.38,,,
1274,08/14/24 05:50:08 PM,13.81,89.24,,,
1275,08/14/24 06:50:08 PM,10.39,89.06,,,
1276,08/14/24 07:50:08 PM,5.12,88.56,,,
1277,08/14/24 08:50:08 PM,5.09,88.27,,,
1278,08/14/24 09:50:08 PM,5.66,88.16,,,
1279,08/14/24 10:50:08 PM,5.71,88.05,,,
1280,08/14/24 11:50:08 PM,5.34,87.87,,,
1281,08/15/24 12:50:08 AM,5.53,87.66,,,
1282,08/15/24 01:50:08 AM,5.17,87.44,,,
1283,08/15/24 02:50:08 AM,4.89,87.30,,,
1284,08/15/24 03:50:08 AM,4.38,87.19,,,
1285,08/15/24 04:50:08 AM,4.26,87.30,,,
1286,08/15/24 05:50:08 AM,3.27,87.37,,,
1287,08/15/24 06:50:08 AM,3.67,87.55,,,
1288,08/15/24 07:50:08 AM,4.17,87.44,,,
1289,08/15/24 08:50:08 AM,5.16,87.26,,,
1290,08/15/24 09:50:08 AM,6.24,87.30,,,
1291,08/15/24 10:50:08 AM,6.68,87.37,,,
1292,08/15/24 11:50:08 AM,6.91,87.62,,,
1293,08/15/24 12:50:08 PM,6.71,88.02,,,
1294,08/15/24 01:50:08 PM,6.38,88.20,,,
1295,08/15/24 02:50:08 PM,5.97,88.77,,,
1296,08/15/24 03:50:08 PM,5.96,89.02,,,
1297,08/15/24 04:50:08 PM,6.78,88.74,,,
1298,08/15/24 05:50:08 PM,5.84,88.45,,,
1299,08/15/24 06:50:08 PM,5.45,88.27,,,
1300,08/15/24 07:50:08 PM,4.33,87.87,,,
1301,08/15/24 08:50:08 PM,5.76,87.66,,,
1302,08/15/24 09:50:08 PM,5.92,87.62,,,
1303,08/15/24 10:50:08 PM,5.78,87.58,,,
1304,08/15/24 11:50:08 PM,6.02,87.51,,,
1305,08/16/24 12:50:08 AM,5.93,87.44,,,
1306,08/16/24 01:50:08 AM,5.73,87.40,,,
1307,08/16/24 02:50:08 AM,5.45,87.37,,,
1308,08/16/24 03:50:08 AM,4.73,87.26,,,
1309,08/16/24 04:50:08 AM,2.15,87.04,,,
1310,08/16/24 05:50:08 AM,2.07,86.76,,,
1311,08/16/24 06:50:08 AM,2.15,86.86,,,
1312,08/16/24 07:50:08 AM,2.91,87.22,,,
1313,08/16/24 08:50:08 AM,3.31,87.33,,,
1314,08/16/24 09:50:08 AM,3.17,87.44,,,
1315,08/16/24 10:50:08 AM,3.62,87.62,,,
1316,08/16/24 11:50:08 AM,3.91,87.76,,,
1317,08/16/24 12:50:08 PM,4.50,88.02,,,
1318,08/16/24 01:50:08 PM,4.79,88.45,,,
1319,08/16/24 02:50:08 PM,4.40,88.77,,,
1320,08/16/24 03:50:08 PM,5.51,88.66,,,
1321,08/16/24 04:50:08 PM,5.69,88.41,,,
1322,08/16/24 05:50:08 PM,5.28,88.27,,,
1323,08/16/24 06:50:08 PM,5.21,88.27,,,
1324,08/16/24 07:50:08 PM,4.50,88.09,,,
1325,08/16/24 08:50:08 PM,5.93,87.98,,,
1326,08/16/24 09:50:08 PM,5.69,87.62,,,
1327,08/16/24 10:50:08 PM,5.70,87.55,,,
1328,08/16/24 11:50:08 PM,5.71,87.51,,,
1329,08/17/24 12:50:08 AM,5.25,87.40,,,
1330,08/17/24 01:50:08 AM,5.92,87.55,,,
1331,08/17/24 02:50:08 AM,5.68,87.37,,,
1332,08/17/24 03:50:08 AM,3.81,86.86,,,
1333,08/17/24 04:50:08 AM,2.98,86.76,,,
1334,08/17/24 05:50:08 AM,0.76,86.32,,,
1335,08/17/24 06:50:08 AM,0.94,86.36,,,
1336,08/17/24 07:50:08 AM,2.38,87.08,,,
1337,08/17/24 08:50:08 AM,2.98,87.22,,,
1338,08/17/24 09:50:08 AM,4.08,87.33,,,
1339,08/17/24 10:50:08 AM,3.65,87.48,,,
1340,08/17/24 11:50:08 AM,5.62,87.69,,,
1341,08/17/24 12:50:08 PM,4.82,87.94,,,
1342,08/17/24 01:50:08 PM,5.87,88.34,,,
1343,08/17/24 02:50:08 PM,5.95,88.84,,,
1344,08/17/24 03:50:08 PM,5.86,89.10,,,
1345,08/17/24 04:50:08 PM,7.57,89.56,,,
1346,08/17/24 05:50:08 PM,6.98,89.64,,,
1347,08/17/24 06:50:08 PM,4.94,89.35,,,
1348,08/17/24 07:50:08 PM,6.16,88.66,,,
1349,08/17/24 08:50:08 PM,5.69,88.20,,,
1350,08/17/24 09:50:08 PM,5.64,88.05,,,
1351,08/17/24 10:50:08 PM,5.51,88.02,,,
1352,08/17/24 11:50:08 PM,5.89,87.91,,,
1353,08/18/24 12:50:08 AM,4.38,87.76,,,
1354,08/18/24 01:50:08 AM,5.36,87.73,,,
1355,08/18/24 02:50:08 AM,5.13,87.66,,,
1356,08/18/24 03:50:08 AM,4.68,87.48,,,
1357,08/18/24 04:50:08 AM,3.13,87.30,,,
1358,08/18/24 05:50:08 AM,2.49,87.19,,,
1359,08/18/24 06:50:08 AM,1.90,86.90,,,
1360,08/18/24 07:50:08 AM,2.27,87.01,,,
1361,08/18/24 08:50:08 AM,3.62,87.33,,,
1362,08/18/24 09:50:08 AM,4.38,87.55,,,
1363,08/18/24 10:50:08 AM,4.59,87.73,,,
1364,08/18/24 11:50:08 AM,5.88,87.98,,,
1365,08/18/24 12:50:08 PM,6.43,88.30,,,
1366,08/18/24 01:50:08 PM,5.95,88.66,,,
1367,08/18/24 02:50:08 PM,5.77,89.20,,,
1368,08/18/24 03:50:08 PM,5.80,89.42,,,
1369,08/18/24 04:50:08 PM,6.26,89.35,,,
1370,08/18/24 05:50:08 PM,10.42,89.28,,,
1371,08/18/24 06:50:08 PM,7.86,88.99,,,
1372,08/18/24 07:50:08 PM,5.49,88.74,,,
1373,08/18/24 08:50:08 PM,5.36,88.12,,,
1374,08/18/24 09:50:08 PM,4.78,88.02,,,
1375,08/18/24 10:50:08 PM,4.45,87.94,,,
1376,08/18/24 11:50:08 PM,4.94,87.80,,,
1377,08/19/24 12:50:08 AM,5.32,87.73,,,
1378,08/19/24 01:50:08 AM,4.79,87.58,,,
1379,08/19/24 02:50:08 AM,4.43,87.55,,,
1380,08/19/24 03:50:08 AM,3.65,87.44,,,
1381,08/19/24 04:50:08 AM,2.80,87.01,,,
1382,08/19/24 05:50:08 AM,3.82,86.83,,,
1383,08/19/24 06:50:08 AM,1.92,86.68,,,
1384,08/19/24 07:50:08 AM,1.92,86.83,,,
1385,08/19/24 08:50:08 AM,2.28,86.94,,,
1386,08/19/24 09:50:08 AM,4.32,87.58,,,
1387,08/19/24 10:50:08 AM,4.99,87.80,,,
1388,08/19/24 11:50:08 AM,5.88,87.94,,,
1389,08/19/24 12:50:08 PM,6.90,88.27,,,
1390,08/19/24 01:50:08 PM,7.04,88.45,,,
1391,08/19/24 02:50:08 PM,5.98,88.63,,,
1392,08/19/24 03:50:08 PM,6.69,88.88,,,
1393,08/19/24 04:50:08 PM,8.20,88.84,,,
1394,08/19/24 05:50:08 PM,9.93,88.77,,,
1395,08/19/24 06:50:08 PM,8.88,88.63,,,
1396,08/19/24 07:50:08 PM,5.60,88.23,,,
1397,08/19/24 08:50:08 PM,5.39,88.02,,,
1398,08/19/24 09:50:08 PM,5.35,87.94,,,
1399,08/19/24 10:50:08 PM,5.66,88.20,,,
1400,08/19/24 11:50:08 PM,5.92,87.98,,,
1401,08/20/24 12:50:08 AM,5.92,87.76,,,
1402,08/20/24 01:50:08 AM,5.68,87.66,,,
1403,08/20/24 02:50:08 AM,5.53,87.62,,,
1404,08/20/24 03:50:08 AM,5.28,87.55,,,
1405,08/20/24 04:50:08 AM,5.29,87.40,,,
1406,08/20/24 05:50:08 AM,4.44,87.08,,,
1407,08/20/24 06:50:08 AM,2.54,86.65,,,
1408,08/20/24 07:50:08 AM,2.56,86.76,,,
1409,08/20/24 08:50:08 AM,2.75,86.90,,,
1410,08/20/24 09:50:08 AM,3.11,86.90,,,
1411,08/20/24 10:50:08 AM,5.06,86.68,,,
1412,08/20/24 11:50:08 AM,5.46,86.61,,,
1413,08/20/24 12:50:08 PM,5.32,87.51,,,
1414,08/20/24 01:50:08 PM,5.65,87.73,,,
1415,08/20/24 02:50:08 PM,5.41,87.55,,,
1416,08/20/24 03:50:08 PM,5.97,86.97,,,
1417,08/20/24 04:50:08 PM,5.64,86.94,,,
1418,08/20/24 05:50:08 PM,5.48,87.04,,,
1419,08/20/24 06:50:08 PM,5.23,86.86,,,
1420,08/20/24 07:50:08 PM,5.71,87.22,,,
1421,08/20/24 08:50:08 PM,5.80,87.22,,,
1422,08/20/24 09:50:08 PM,5.37,87.15,,,
1423,08/20/24 10:50:08 PM,5.87,87.08,,,
1424,08/20/24 11:50:08 PM,6.09,86.97,,,
1425,08/21/24 12:50:08 AM,5.32,86.97,,,
1426,08/21/24 01:50:08 AM,6.11,86.94,,,
1427,08/21/24 02:50:08 AM,6.06,87.01,,,
1428,08/21/24 03:50:08 AM,5.39,86.76,,,
1429,08/21/24 04:50:08 AM,5.49,86.58,,,
1430,08/21/24 05:50:08 AM,5.56,87.33,,,
1431,08/21/24 06:50:08 AM,5.47,87.12,,,
1432,08/21/24 07:50:08 AM,4.80,87.40,,,
1433,08/21/24 08:50:08 AM,5.28,87.33,,,
1434,08/21/24 09:50:08 AM,6.48,87.40,,,
1435,08/21/24 10:50:08 AM,7.60,87.69,,,
1436,08/21/24 11:50:08 AM,9.09,87.76,,,
1437,08/21/24 12:50:08 PM,10.06,87.73,,,
1438,08/21/24 01:50:08 PM,9.63,87.87,,,
1439,08/21/24 02:50:08 PM,9.66,87.94,,,
1440,08/21/24 03:50:08 PM,10.16,88.05,,,
1441,08/21/24 04:50:08 PM,10.78,88.23,,,
1442,08/21/24 05:50:08 PM,9.50,88.02,,,
1443,08/21/24 06:50:08 PM,7.83,88.09,,,
1444,08/21/24 07:50:08 PM,6.20,87.73,,,
1445,08/21/24 08:50:08 PM,6.00,87.69,,,
1446,08/21/24 09:50:08 PM,5.90,87.62,,,
1447,08/21/24 10:50:08 PM,5.76,87.55,,,
1448,08/21/24 11:50:08 PM,6.08,87.55,,,
1449,08/22/24 12:50:08 AM,3.78,87.48,,,
1450,08/22/24 01:50:08 AM,5.61,87.26,,,
1451,08/22/24 02:50:08 AM,5.36,87.12,,,
1452,08/22/24 03:50:08 AM,4.74,86.83,,,
1453,08/22/24 04:50:08 AM,5.63,86.83,,,
1454,08/22/24 05:50:08 AM,5.23,86.68,,,
1455,08/22/24 06:50:08 AM,4.77,86.47,,,
1456,08/22/24 07:50:08 AM,4.14,86.32,,,
1457,08/22/24 08:50:08 AM,4.74,86.40,,,
1458,08/22/24 09:50:08 AM,6.49,86.47,,,
1459,08/22/24 10:50:08 AM,7.88,86.61,,,
1460,08/22/24 11:50:08 AM,7.26,86.65,,,
1461,08/22/24 12:50:08 PM,8.94,86.97,,,
